x, y, length, r, ctrl
49.989, 54.731, 74.047, 5000.000, 0.000
50.818, 55.576, 75.230, 5000.000, 0.000
51.688, 56.376, 76.410, 5000.000, 0.000
52.553, 57.182, 77.591, 5000.000, 0.000
53.416, 57.990, 78.772, 5000.000, 0.000
54.277, 58.800, 79.954, 5000.000, 0.000
55.140, 59.608, 81.136, 5000.000, 0.000
56.005, 60.414, 82.318, 5000.000, 0.000
56.875, 61.214, 83.501, 5000.000, 0.000
57.704, 62.059, 84.683, 5000.000, 0.000
58.526, 62.911, 85.866, 5000.000, 0.000
59.343, 63.768, 87.049, 5000.000, 0.000
60.155, 64.631, 88.233, 5000.000, 0.000
60.964, 65.497, 89.417, 5000.000, 0.000
61.770, 66.366, 90.602, 5000.000, 0.000
62.575, 67.237, 91.786, 5000.000, 0.000
63.378, 68.109, 92.971, 5000.000, 0.000
64.181, 68.980, 94.156, 5000.000, 0.000
64.986, 69.851, 95.341, 5000.000, 0.000
65.792, 70.720, 96.526, 5000.000, 0.000
66.600, 71.586, 97.711, 5000.000, 0.000
67.413, 72.449, 98.895, 5000.000, 0.000
68.230, 73.306, 100.080, 5000.000, 0.000
69.052, 74.158, 101.264, 5000.000, 0.000
69.881, 75.003, 102.447, 5000.000, 0.000
70.716, 75.840, 103.630, 5000.000, 0.000
71.560, 76.668, 104.812, 5000.000, 0.000
72.413, 77.487, 105.994, 5000.000, 0.000
73.276, 78.295, 107.177, 5000.000, 0.000
74.150, 79.092, 108.359, 5000.000, 0.000
75.035, 79.876, 109.541, 5000.000, 0.000
75.933, 80.647, 110.724, 5000.000, 0.000
76.797, 81.454, 111.906, 5000.000, 0.000
77.661, 82.261, 113.088, 5000.000, 0.000
78.559, 83.032, 114.271, 5000.000, 0.000
79.444, 83.816, 115.454, 5000.000, 0.000
80.318, 84.613, 116.636, 5000.000, 0.000
81.181, 85.421, 117.818, 5000.000, 0.000
82.034, 86.240, 119.000, 5000.000, 0.000
82.877, 87.068, 120.182, 5000.000, 0.000
83.713, 87.905, 121.364, 5000.000, 0.000
84.542, 88.750, 122.546, 5000.000, 0.000
85.364, 89.602, 123.728, 5000.000, 0.000
86.181, 90.459, 124.911, 5000.000, 0.000
86.993, 91.322, 126.093, 5000.000, 0.000
87.802, 92.188, 127.276, 5000.000, 0.000
88.608, 93.057, 128.460, 5000.000, 0.000
89.413, 93.928, 129.643, 5000.000, 0.000
90.216, 94.800, 130.827, 5000.000, 0.000
91.019, 95.671, 132.012, 5000.000, 0.000
91.824, 96.542, 133.198, 5000.000, 0.000
92.630, 97.411, 134.383, 5000.000, 0.000
93.438, 98.277, 135.568, 5000.000, 0.000
94.251, 99.140, 136.753, 5000.000, 0.000
95.068, 99.997, 137.937, 5000.000, 0.000
95.890, 100.849, 139.121, 5000.000, 0.000
96.719, 101.694, 140.304, 5000.000, 0.000
97.554, 102.531, 141.486, 5000.000, 0.000
98.398, 103.359, 142.668, 5000.000, 0.000
99.251, 104.178, 143.850, 5000.000, 0.000
100.114, 104.986, 145.031, 5000.000, 0.000
100.988, 105.783, 146.211, 5000.000, 0.000
101.873, 106.567, 147.391, 5000.000, 0.000
102.771, 107.338, 148.571, 5000.000, 0.000
103.635, 108.145, 149.752, 5000.000, 0.000
104.499, 108.952, 150.934, 5000.000, 0.000
105.363, 109.759, 152.116, 5000.000, 0.000
106.227, 110.566, 153.298, 5000.000, 0.000
107.091, 111.373, 154.480, 5000.000, 0.000
107.955, 112.181, 155.661, 5000.000, 0.000
108.818, 112.988, 156.843, 5000.000, 0.000
109.682, 113.795, 158.026, 5000.000, 0.000
110.546, 114.602, 159.208, 5000.000, 0.000
111.410, 115.409, 160.390, 5000.000, 0.000
112.274, 116.216, 161.572, 5000.000, 0.000
113.138, 117.023, 162.755, 5000.000, 0.000
114.002, 117.830, 163.937, 5000.000, 0.000
114.866, 118.637, 165.119, 5000.000, 0.000
115.730, 119.444, 166.301, 5000.000, 0.000
116.628, 120.215, 167.484, 5000.000, 0.000
117.513, 120.999, 168.666, 5000.000, 0.000
118.387, 121.796, 169.849, 5000.000, 0.000
119.250, 122.604, 171.031, 5000.000, 0.000
120.102, 123.423, 172.213, 5000.000, 0.000
120.946, 124.251, 173.395, 5000.000, 0.000
121.782, 125.089, 174.577, 5000.000, 0.000
122.611, 125.934, 175.760, 5000.000, 0.000
123.433, 126.785, 176.942, 5000.000, 0.000
124.250, 127.643, 178.125, 5000.000, 0.000
125.062, 128.505, 179.308, 5000.000, 0.000
125.871, 129.371, 180.491, 5000.000, 0.000
126.677, 130.240, 181.674, 5000.000, 0.000
127.481, 131.111, 182.858, 5000.000, 0.000
128.285, 131.983, 184.044, 5000.000, 0.000
129.088, 132.855, 185.229, 5000.000, 0.000
129.892, 133.726, 186.415, 5000.000, 0.000
130.733, 134.558, 187.597, 5000.000, 0.000
131.563, 135.401, 188.780, 5000.000, 0.000
132.385, 136.253, 189.963, 5000.000, 0.000
133.167, 137.148, 191.151, 5000.000, 0.000
133.957, 138.035, 192.338, 5000.000, 0.000
134.755, 138.911, 193.524, 5000.000, 0.000
135.598, 139.741, 194.705, 5000.000, 0.000
136.439, 140.572, 195.887, 5000.000, 0.000
137.280, 141.404, 197.070, 5000.000, 0.000
138.123, 142.234, 198.252, 5000.000, 0.000
138.970, 143.060, 199.434, 5000.000, 0.000
139.821, 143.880, 200.615, 5000.000, 0.000
140.681, 144.692, 201.796, 5000.000, 0.000
141.501, 145.545, 202.980, 5000.000, 0.000
142.318, 146.403, 204.164, 5000.000, 0.000
143.132, 147.263, 205.349, 5000.000, 0.000
143.944, 148.125, 206.533, 5000.000, 0.000
144.756, 148.989, 207.718, 5000.000, 0.000
145.567, 149.852, 208.903, 5000.000, 0.000
146.380, 150.714, 210.087, 5000.000, 0.000
147.194, 151.574, 211.272, 5000.000, 0.000
148.011, 152.432, 212.456, 5000.000, 0.000
148.831, 153.285, 213.640, 5000.000, 0.000
149.656, 154.134, 214.824, 5000.000, 0.000
150.487, 154.977, 216.007, 5000.000, 0.000
151.323, 155.813, 217.190, 5000.000, 0.000
152.167, 156.642, 218.372, 5000.000, 0.000
153.019, 157.462, 219.554, 5000.000, 0.000
153.880, 158.272, 220.735, 5000.000, 0.000
154.751, 159.071, 221.916, 5000.000, 0.000
155.586, 159.910, 223.099, 5000.000, 0.000
156.417, 160.752, 224.282, 5000.000, 0.000
157.246, 161.597, 225.466, 5000.000, 0.000
158.119, 162.393, 226.647, 5000.000, 0.000
159.005, 163.178, 227.827, 5000.000, 0.000
159.903, 163.948, 229.008, 5000.000, 0.000
160.767, 164.755, 230.190, 5000.000, 0.000
161.631, 165.562, 231.372, 5000.000, 0.000
162.495, 166.370, 232.554, 5000.000, 0.000
163.358, 167.177, 233.736, 5000.000, 0.000
164.222, 167.984, 234.918, 5000.000, 0.000
165.086, 168.791, 236.100, 5000.000, 0.000
165.950, 169.598, 237.282, 5000.000, 0.000
166.814, 170.405, 238.464, 5000.000, 0.000
167.678, 171.212, 239.647, 5000.000, 0.000
168.542, 172.019, 240.829, 5000.000, 0.000
169.406, 172.826, 242.011, 5000.000, 0.000
170.270, 173.633, 243.193, 5000.000, 0.000
171.134, 174.441, 244.376, 5000.000, 0.000
171.998, 175.248, 245.558, 5000.000, 0.000
172.861, 176.055, 246.740, 5000.000, 0.000
173.725, 176.862, 247.922, 5000.000, 0.000
174.589, 177.669, 249.105, 5000.000, 0.000
175.487, 178.440, 250.287, 5000.000, 0.000
176.373, 179.224, 251.469, 5000.000, 0.000
177.246, 180.020, 252.652, 5000.000, 0.000
178.109, 180.829, 253.834, 5000.000, 0.000
178.962, 181.648, 255.016, 5000.000, 0.000
179.806, 182.476, 256.198, 5000.000, 0.000
180.642, 183.313, 257.381, 5000.000, 0.000
181.470, 184.158, 258.563, 5000.000, 0.000
182.293, 185.010, 259.745, 5000.000, 0.000
183.109, 185.867, 260.928, 5000.000, 0.000
183.922, 186.729, 262.113, 5000.000, 0.000
184.731, 187.596, 263.298, 5000.000, 0.000
185.537, 188.465, 264.483, 5000.000, 0.000
186.341, 189.335, 265.668, 5000.000, 0.000
187.144, 190.207, 266.854, 5000.000, 0.000
187.948, 191.079, 268.039, 5000.000, 0.000
188.752, 191.950, 269.225, 5000.000, 0.000
189.558, 192.819, 270.410, 5000.000, 0.000
190.401, 193.649, 271.592, 5000.000, 0.000
191.235, 194.488, 272.774, 5000.000, 0.000
192.061, 195.335, 273.958, 5000.000, 0.000
192.883, 196.188, 275.142, 5000.000, 0.000
193.700, 197.045, 276.326, 5000.000, 0.000
194.516, 197.903, 277.510, 5000.000, 0.000
195.332, 198.762, 278.695, 5000.000, 0.000
196.149, 199.618, 279.879, 5000.000, 0.000
196.971, 200.471, 281.063, 5000.000, 0.000
197.797, 201.318, 282.246, 5000.000, 0.000
198.631, 202.158, 283.429, 5000.000, 0.000
199.474, 202.987, 284.611, 5000.000, 0.000
200.280, 203.856, 285.796, 5000.000, 0.000
201.084, 204.727, 286.982, 5000.000, 0.000
201.888, 205.599, 288.167, 5000.000, 0.000
202.691, 206.471, 289.353, 5000.000, 0.000
203.495, 207.342, 290.538, 5000.000, 0.000
204.301, 208.211, 291.723, 5000.000, 0.000
205.110, 209.077, 292.908, 5000.000, 0.000
205.923, 209.939, 294.093, 5000.000, 0.000
206.739, 210.797, 295.277, 5000.000, 0.000
207.562, 211.648, 296.461, 5000.000, 0.000
208.390, 212.493, 297.644, 5000.000, 0.000
209.226, 213.330, 298.827, 5000.000, 0.000
210.070, 214.159, 300.008, 5000.000, 0.000
210.923, 214.978, 301.190, 5000.000, 0.000
211.786, 215.786, 302.370, 5000.000, 0.000
212.659, 216.583, 303.551, 5000.000, 0.000
213.545, 217.367, 304.730, 5000.000, 0.000
214.443, 218.137, 305.910, 5000.000, 0.000
215.307, 218.944, 307.091, 5000.000, 0.000
216.171, 219.752, 308.273, 5000.000, 0.000
217.035, 220.559, 309.455, 5000.000, 0.000
217.898, 221.366, 310.637, 5000.000, 0.000
218.762, 222.173, 311.818, 5000.000, 0.000
219.626, 222.980, 313.000, 5000.000, 0.000
220.490, 223.787, 314.182, 5000.000, 0.000
221.354, 224.594, 315.365, 5000.000, 0.000
222.218, 225.401, 316.547, 5000.000, 0.000
223.082, 226.208, 317.729, 5000.000, 0.000
223.946, 227.015, 318.912, 5000.000, 0.000
224.810, 227.823, 320.094, 5000.000, 0.000
225.674, 228.630, 321.276, 5000.000, 0.000
226.538, 229.437, 322.458, 5000.000, 0.000
227.401, 230.244, 323.641, 5000.000, 0.013
228.299, 231.014, 324.823, 5000.000, 0.037
229.185, 231.799, 326.005, 5000.000, 0.061
230.058, 232.595, 327.188, 5000.000, 0.086
230.921, 233.404, 328.370, 5000.000, 0.110
231.774, 234.222, 329.552, 5000.000, 0.134
232.618, 235.051, 330.734, 5000.000, 0.158
233.454, 235.888, 331.916, 5000.000, 0.182
234.282, 236.733, 333.099, 5000.000, 0.207
235.105, 237.585, 334.281, 5000.000, 0.231
235.922, 238.442, 335.464, 5000.000, 0.255
236.734, 239.304, 336.647, 5000.000, 0.279
237.543, 240.170, 337.830, 5000.000, 0.303
238.349, 241.039, 339.013, 5000.000, 0.328
239.153, 241.910, 340.199, 5000.000, 0.352
239.957, 242.782, 341.384, 5000.000, 0.376
240.760, 243.654, 342.570, 5000.000, 0.400
241.564, 244.525, 343.755, 5000.000, 0.425
242.370, 245.394, 344.941, 5000.000, 0.449
243.179, 246.260, 346.126, 5000.000, 0.473
243.991, 247.122, 347.310, 5000.000, 0.497
244.808, 247.980, 348.495, 5000.000, 0.522
245.631, 248.831, 349.678, 5000.000, 0.546
246.459, 249.676, 350.861, 5000.000, 0.570
247.295, 250.514, 352.044, 5000.000, 0.594
248.139, 251.342, 353.226, 5000.000, 0.618
248.992, 252.161, 354.407, 5000.000, 0.643
249.889, 252.933, 355.585, 5000.000, 0.667
250.784, 253.706, 356.764, 5000.000, 0.691
251.679, 254.480, 357.943, 5000.000, 0.715
252.576, 255.252, 359.123, 5000.000, 0.739
253.429, 256.071, 360.305, 5000.000, 0.763
254.273, 256.899, 361.488, 5000.000, 0.788
255.108, 257.736, 362.671, 5000.000, 0.812
255.937, 258.581, 363.854, 5000.000, 0.836
256.759, 259.433, 365.038, 5000.000, 0.860
257.576, 260.290, 366.222, 5000.000, 0.884
258.389, 261.153, 367.407, 5000.000, 0.909
259.197, 262.019, 368.592, 5000.000, 0.933
260.003, 262.888, 369.777, 5000.000, 0.957
260.808, 263.759, 370.962, 5000.000, 0.981
261.611, 264.631, 372.148, 5000.000, 1.006
262.414, 265.503, 373.333, 5000.000, 1.030
263.219, 266.373, 374.519, 5000.000, 1.054
264.025, 267.242, 375.704, 5000.000, 1.078
264.834, 268.109, 376.889, 5000.000, 1.103
265.646, 268.971, 378.074, 5000.000, 1.127
266.463, 269.828, 379.258, 5000.000, 1.151
267.285, 270.680, 380.442, 5000.000, 1.175
268.114, 271.525, 381.625, 5000.000, 1.200
268.950, 272.362, 382.807, 5000.000, 1.224
269.794, 273.190, 383.989, 5000.000, 1.248
270.612, 274.046, 385.173, 5000.000, 1.272
271.454, 274.877, 386.355, 5000.000, 1.296
272.352, 275.648, 387.533, 5000.000, 1.321
273.260, 276.408, 388.710, 5000.000, 1.345
274.178, 277.156, 389.888, 5000.000, 1.369
275.061, 277.943, 391.068, 5000.000, 1.393
275.942, 278.732, 392.250, 5000.000, 1.417
276.821, 279.522, 393.433, 5000.000, 1.441
277.699, 280.315, 394.615, 5000.000, 1.465
278.574, 281.110, 395.798, 5000.000, 1.490
279.448, 281.906, 396.980, 5000.000, 1.514
280.320, 282.705, 398.162, 5000.000, 1.538
281.190, 283.505, 399.345, 5000.000, 1.562
282.059, 284.307, 400.527, 5000.000, 1.586
282.925, 285.111, 401.709, 5000.000, 1.611
283.790, 285.917, 402.891, 5000.000, 1.635
284.653, 286.726, 404.073, 5000.000, 1.659
285.515, 287.536, 405.256, 5000.000, 1.683
286.374, 288.347, 406.438, 5000.000, 1.707
287.232, 289.161, 407.620, 5000.000, 1.732
288.087, 289.977, 408.802, 5000.000, 1.756
288.941, 290.795, 409.984, 5000.000, 1.780
289.828, 291.578, 411.167, 5000.000, 1.804
290.699, 292.377, 412.349, 5000.000, 1.828
291.558, 293.190, 413.531, 5000.000, 1.853
292.403, 294.016, 414.713, 5000.000, 1.877
293.237, 294.855, 415.895, 5000.000, 1.901
294.061, 295.706, 417.078, 5000.000, 1.925
294.874, 296.567, 418.262, 5000.000, 1.949
295.678, 297.438, 419.448, 5000.000, 1.974
296.522, 298.267, 420.630, 5000.000, 1.998
297.373, 299.088, 421.811, 5000.000, 2.022
298.185, 299.950, 422.996, 5000.000, 2.046
298.994, 300.816, 424.181, 5000.000, 2.070
299.800, 301.685, 425.366, 5000.000, 2.095
300.604, 302.556, 426.551, 5000.000, 2.119
301.408, 303.428, 427.737, 5000.000, 2.143
302.211, 304.300, 428.922, 5000.000, 2.167
303.015, 305.171, 430.107, 5000.000, 2.192
303.822, 306.040, 431.293, 5000.000, 2.216
304.630, 306.906, 432.478, 5000.000, 2.240
305.443, 307.768, 433.662, 5000.000, 2.264
306.260, 308.626, 434.847, 5000.000, 2.289
307.082, 309.477, 436.030, 5000.000, 2.313
307.910, 310.322, 437.214, 5000.000, 2.337
308.746, 311.159, 438.396, 5000.000, 2.361
309.590, 311.988, 439.578, 5000.000, 2.386
310.443, 312.807, 440.759, 5000.000, 2.410
311.306, 313.615, 441.940, 5000.000, 2.434
312.180, 314.412, 443.120, 5000.000, 2.458
313.065, 315.196, 444.303, 5000.000, 2.482
313.963, 315.966, 445.486, 5000.000, 2.506
314.827, 316.774, 446.668, 5000.000, 2.531
315.691, 317.581, 447.850, 5000.000, 2.555
316.555, 318.388, 449.032, 5000.000, 2.579
317.419, 319.195, 450.214, 5000.000, 2.603
318.282, 320.002, 451.396, 5000.000, 2.627
319.146, 320.809, 452.578, 5000.000, 2.652
320.010, 321.616, 453.761, 5000.000, 2.676
320.874, 322.423, 454.943, 5000.000, 2.700
321.772, 323.194, 456.125, 5000.000, 2.724
322.658, 323.978, 457.308, 5000.000, 2.748
323.531, 324.775, 458.490, 5000.000, 2.773
324.394, 325.583, 459.673, 5000.000, 2.797
325.247, 326.402, 460.855, 5000.000, 2.821
326.091, 327.230, 462.037, 5000.000, 2.845
326.927, 328.067, 463.219, 5000.000, 2.869
327.755, 328.912, 464.401, 5000.000, 2.893
328.578, 329.764, 465.583, 5000.000, 2.918
329.394, 330.621, 466.765, 5000.000, 2.942
330.207, 331.484, 467.948, 5000.000, 2.966
331.016, 332.350, 469.131, 5000.000, 2.990
331.822, 333.219, 470.316, 5000.000, 3.014
332.626, 334.090, 471.502, 5000.000, 3.039
333.429, 334.962, 472.687, 5000.000, 3.063
334.233, 335.834, 473.873, 5000.000, 3.087
335.037, 336.704, 475.058, 5000.000, 3.112
335.843, 337.573, 476.244, 5000.000, 3.136
336.652, 338.440, 477.429, 5000.000, 3.160
337.464, 339.302, 478.613, 5000.000, 3.184
338.281, 340.159, 479.797, 5000.000, 3.209
339.103, 341.011, 480.981, 5000.000, 3.233
339.932, 341.856, 482.164, 5000.000, 3.257
340.768, 342.693, 483.347, 5000.000, 3.281
341.612, 343.521, 484.528, 5000.000, 3.305
342.465, 344.340, 485.710, 5000.000, 3.329
343.327, 345.149, 486.890, 5000.000, 3.354
344.201, 345.945, 488.070, 5000.000, 3.378
345.086, 346.729, 489.250, 5000.000, 3.402
345.984, 347.500, 490.429, 5000.000, 3.426
346.848, 348.307, 491.610, 5000.000, 3.450
347.712, 349.114, 492.791, 5000.000, 3.474
348.576, 349.921, 493.973, 5000.000, 3.499
349.440, 350.728, 495.155, 5000.000, 3.523
350.304, 351.535, 496.337, 5000.000, 3.547
351.168, 352.343, 497.519, 5000.000, 3.571
352.032, 353.150, 498.701, 5000.000, 3.595
352.896, 353.957, 499.884, 5000.000, 3.620
353.760, 354.764, 501.066, 5000.000, 3.644
354.624, 355.571, 502.248, 5000.000, 3.668
355.487, 356.378, 503.430, 5000.000, 3.692
356.351, 357.185, 504.613, 5000.000, 3.716
357.249, 357.956, 505.795, 5000.000, 3.740
358.135, 358.740, 506.978, 5000.000, 3.765
359.008, 359.537, 508.160, 5000.000, 3.789
359.871, 360.345, 509.342, 5000.000, 3.813
360.724, 361.164, 510.524, 5000.000, 3.837
361.568, 361.992, 511.706, 5000.000, 3.861
362.404, 362.829, 512.889, 5000.000, 3.886
363.232, 363.674, 514.071, 5000.000, 3.910
364.055, 364.526, 515.253, 5000.000, 3.934
364.872, 365.383, 516.436, 5000.000, 3.958
365.684, 366.246, 517.619, 5000.000, 3.982
366.493, 367.112, 518.802, 5000.000, 4.007
367.299, 367.981, 519.986, 5000.000, 4.031
368.103, 368.852, 521.169, 5000.000, 4.055
368.906, 369.724, 522.355, 5000.000, 4.079
369.710, 370.595, 523.540, 5000.000, 4.104
370.514, 371.466, 524.726, 5000.000, 4.128
371.320, 372.335, 525.911, 5000.000, 4.152
372.129, 373.201, 527.096, 5000.000, 4.176
372.941, 374.064, 528.281, 5000.000, 4.201
373.758, 374.921, 529.465, 5000.000, 4.225
374.581, 375.773, 530.649, 5000.000, 4.249
375.409, 376.618, 531.832, 5000.000, 4.273
376.245, 377.455, 533.014, 5000.000, 4.297
377.089, 378.283, 534.196, 5000.000, 4.322
377.942, 379.102, 535.378, 5000.000, 4.346
378.805, 379.910, 536.558, 5000.000, 4.370
379.678, 380.707, 537.738, 5000.000, 4.394
380.564, 381.491, 538.918, 5000.000, 4.418
381.462, 382.262, 540.098, 5000.000, 4.442
382.325, 383.069, 541.279, 5000.000, 4.467
383.189, 383.876, 542.461, 5000.000, 4.491
384.053, 384.683, 543.643, 5000.000, 4.515
384.917, 385.490, 544.824, 5000.000, 4.539
385.781, 386.297, 546.006, 5000.000, 4.563
386.645, 387.105, 547.188, 5000.000, 4.588
387.509, 387.912, 548.370, 5000.000, 4.612
388.373, 388.719, 549.552, 5000.000, 4.636
389.271, 389.489, 550.735, 5000.000, 4.660
390.156, 390.274, 551.918, 5000.000, 4.684
391.030, 391.070, 553.100, 5000.000, 4.708
391.893, 391.878, 554.282, 5000.000, 4.733
392.746, 392.697, 555.464, 5000.000, 4.757
393.589, 393.526, 556.646, 5000.000, 4.781
394.425, 394.363, 557.828, 5000.000, 4.805
395.254, 395.208, 559.011, 5000.000, 4.829
396.076, 396.060, 560.193, 5000.000, 4.854
396.893, 396.917, 561.376, 5000.000, 4.878
397.705, 397.779, 562.559, 5000.000, 4.902
398.514, 398.645, 563.743, 5000.000, 4.926
399.320, 399.514, 564.927, 5000.000, 4.950
400.125, 400.385, 566.111, 5000.000, 4.975
400.928, 401.257, 567.295, 5000.000, 4.999
401.731, 402.129, 568.480, 5000.000, 5.023
402.536, 403.000, 569.664, 5000.000, 5.047
403.342, 403.869, 570.849, 5000.000, 5.072
404.150, 404.735, 572.033, 5000.000, 5.096
404.963, 405.597, 573.217, 5000.000, 5.120
405.780, 406.455, 574.402, 5000.000, 5.144
406.602, 407.306, 575.585, 5000.000, 5.169
407.431, 408.151, 576.769, 5000.000, 5.193
408.266, 408.988, 577.952, 5000.000, 5.217
409.110, 409.817, 579.134, 5000.000, 5.241
409.963, 410.636, 580.316, 5000.000, 5.265
410.826, 411.444, 581.497, 5000.000, 5.290
411.700, 412.241, 582.679, 5000.000, 5.314
412.585, 413.025, 583.860, 5000.000, 5.338
413.483, 413.796, 585.041, 5000.000, 5.362
414.347, 414.603, 586.223, 5000.000, 5.386
415.211, 415.410, 587.405, 5000.000, 5.410
416.075, 416.217, 588.588, 5000.000, 5.435
416.939, 417.024, 589.770, 5000.000, 5.459
417.803, 417.831, 590.952, 5000.000, 5.483
418.667, 418.638, 592.134, 5000.000, 5.507
419.530, 419.445, 593.316, 5000.000, 5.531
420.394, 420.252, 594.499, 5000.000, 5.556
421.258, 421.059, 595.681, 5000.000, 5.580
422.122, 421.866, 596.863, 5000.000, 5.604
423.020, 422.637, 598.045, 5000.000, 5.628
423.905, 423.421, 599.227, 5000.000, 5.652
424.779, 424.218, 600.410, 5000.000, 5.677
425.642, 425.026, 601.592, 5000.000, 5.701
426.495, 425.845, 602.774, 5000.000, 5.725
427.339, 426.674, 603.956, 5000.000, 5.749
428.175, 427.511, 605.139, 5000.000, 5.773
429.003, 428.356, 606.322, 5000.000, 5.798
429.825, 429.207, 607.505, 5000.000, 5.822
430.642, 430.065, 608.689, 5000.000, 5.846
431.455, 430.927, 609.873, 5000.000, 5.870
432.264, 431.793, 611.057, 5000.000, 5.894
433.070, 432.662, 612.242, 5000.000, 5.919
433.874, 433.533, 613.426, 5000.000, 5.943
434.677, 434.405, 614.611, 5000.000, 5.967
435.481, 435.277, 615.796, 5000.000, 5.991
436.285, 436.148, 616.981, 5000.000, 6.016
437.091, 437.017, 618.166, 5000.000, 6.040
437.900, 437.883, 619.351, 5000.000, 6.064
438.712, 438.745, 620.536, 5000.000, 6.088
439.529, 439.602, 621.720, 5000.000, 6.113
440.351, 440.454, 622.904, 5000.000, 6.137
441.180, 441.299, 624.087, 5000.000, 6.161
442.016, 442.136, 625.270, 5000.000, 6.185
442.860, 442.965, 626.453, 5000.000, 6.209
443.713, 443.784, 627.635, 5000.000, 6.234
444.575, 444.592, 628.817, 5000.000, 6.258
445.449, 445.388, 629.999, 5000.000, 6.282
446.334, 446.173, 631.181, 5000.000, 6.306
447.232, 446.943, 632.364, 5000.000, 6.330
448.096, 447.750, 633.546, 5000.000, 6.355
448.960, 448.557, 634.728, 5000.000, 6.379
449.824, 449.365, 635.911, 5000.000, 6.403
450.688, 450.172, 637.093, 5000.000, 6.427
451.552, 450.979, 638.275, 5000.000, 6.451
452.416, 451.786, 639.457, 5000.000, 6.476
453.280, 452.593, 640.640, 5000.000, 6.500
454.144, 453.400, 641.822, 5000.000, 6.524
455.008, 454.207, 643.004, 5000.000, 6.548
455.871, 455.014, 644.186, 5000.000, 6.572
456.735, 455.821, 645.369, 5000.000, 6.597
457.599, 456.628, 646.551, 5000.000, 6.621
458.463, 457.436, 647.733, 5000.000, 6.645
459.327, 458.243, 648.915, 5000.000, 6.669
460.191, 459.050, 650.098, 5000.000, 6.693
461.089, 459.820, 651.280, 5000.000, 6.718
461.974, 460.605, 652.463, 5000.000, 6.742
462.848, 461.401, 653.645, 5000.000, 6.766
463.711, 462.209, 654.827, 5000.000, 6.790
464.564, 463.028, 656.009, 5000.000, 6.814
465.408, 463.857, 657.191, 5000.000, 6.838
466.243, 464.694, 658.374, 5000.000, 6.863
467.072, 465.539, 659.556, 5000.000, 6.887
