x, y, length, r, ctrl
38.509, 39.257, 55.005, 5000.000, 0.000
39.308, 40.128, 56.187, 5000.000, 0.000
40.116, 40.992, 57.369, 5000.000, 0.000
40.930, 41.849, 58.550, 5000.000, 0.000
41.750, 42.701, 59.732, 5000.000, 0.000
42.574, 43.549, 60.914, 5000.000, 0.000
43.403, 44.393, 62.096, 5000.000, 0.000
44.234, 45.234, 63.278, 5000.000, 0.000
45.067, 46.074, 64.461, 5000.000, 0.000
45.902, 46.912, 65.643, 5000.000, 0.000
46.736, 47.751, 66.826, 5000.000, 0.000
47.569, 48.590, 68.008, 5000.000, 0.000
48.452, 49.384, 69.192, 5000.000, 0.000
49.346, 50.166, 70.376, 5000.000, 0.000
50.254, 50.936, 71.561, 5000.000, 0.000
51.123, 51.742, 72.745, 5000.000, 0.000
51.989, 52.551, 73.929, 5000.000, 0.000
52.851, 53.363, 75.113, 5000.000, 0.000
53.709, 54.180, 76.297, 5000.000, 0.000
54.560, 55.002, 77.481, 5000.000, 0.000
55.405, 55.831, 78.664, 5000.000, 0.000
56.242, 56.667, 79.847, 5000.000, 0.000
57.071, 57.511, 81.030, 5000.000, 0.000
57.890, 58.363, 82.212, 5000.000, 0.000
58.698, 59.226, 83.394, 5000.000, 0.000
59.495, 60.100, 84.576, 5000.000, 0.000
60.279, 60.985, 85.758, 5000.000, 0.000
61.049, 61.883, 86.940, 5000.000, 0.000
61.856, 62.747, 88.122, 5000.000, 0.000
62.664, 63.611, 89.305, 5000.000, 0.000
63.471, 64.475, 90.487, 5000.000, 0.000
64.278, 65.339, 91.669, 5000.000, 0.000
65.085, 66.203, 92.851, 5000.000, 0.000
65.856, 67.101, 94.034, 5000.000, 0.000
66.640, 67.986, 95.216, 5000.000, 0.000
67.436, 68.860, 96.399, 5000.000, 0.000
68.245, 69.723, 97.581, 5000.000, 0.000
69.063, 70.575, 98.763, 5000.000, 0.000
69.892, 71.419, 99.945, 5000.000, 0.000
70.729, 72.255, 101.127, 5000.000, 0.000
71.574, 73.084, 102.310, 5000.000, 0.000
72.426, 73.906, 103.492, 5000.000, 0.000
73.283, 74.723, 104.675, 5000.000, 0.000
74.145, 75.535, 105.859, 5000.000, 0.000
75.011, 76.344, 107.044, 5000.000, 0.000
75.880, 77.150, 108.230, 5000.000, 0.000
76.751, 77.955, 109.415, 5000.000, 0.000
77.623, 78.758, 110.601, 5000.000, 0.000
78.495, 79.561, 111.786, 5000.000, 0.000
79.366, 80.366, 112.972, 5000.000, 0.000
80.235, 81.172, 114.157, 5000.000, 0.000
81.101, 81.980, 115.342, 5000.000, 0.000
81.963, 82.793, 116.527, 5000.000, 0.000
82.821, 83.610, 117.711, 5000.000, 0.000
83.672, 84.432, 118.894, 5000.000, 0.000
84.517, 85.261, 120.078, 5000.000, 0.000
85.355, 86.096, 121.260, 5000.000, 0.000
86.183, 86.940, 122.442, 5000.000, 0.000
87.002, 87.793, 123.623, 5000.000, 0.000
87.810, 88.656, 124.803, 5000.000, 0.000
88.607, 89.530, 125.983, 5000.000, 0.000
89.391, 90.415, 127.163, 5000.000, 0.000
90.125, 91.347, 128.339, 5000.000, 0.000
90.909, 92.232, 129.519, 5000.000, 0.000
91.706, 93.106, 130.700, 5000.000, 0.000
92.514, 93.969, 131.883, 5000.000, 0.000
93.333, 94.822, 133.065, 5000.000, 0.000
94.162, 95.666, 134.248, 5000.000, 0.000
94.999, 96.501, 135.430, 5000.000, 0.000
95.844, 97.330, 136.613, 5000.000, 0.000
96.695, 98.152, 137.797, 5000.000, 0.000
97.553, 98.969, 138.981, 5000.000, 0.000
98.415, 99.782, 140.165, 5000.000, 0.000
99.281, 100.590, 141.349, 5000.000, 0.000
100.150, 101.397, 142.534, 5000.000, 0.000
101.021, 102.201, 143.719, 5000.000, 0.000
101.893, 103.004, 144.904, 5000.000, 0.000
102.765, 103.808, 146.089, 5000.000, 0.000
103.636, 104.612, 147.275, 5000.000, 0.000
104.468, 105.452, 148.457, 5000.000, 0.000
105.311, 106.282, 149.640, 5000.000, 0.000
106.163, 107.104, 150.824, 5000.000, 0.000
107.022, 107.920, 152.008, 5000.000, 0.000
107.885, 108.731, 153.193, 5000.000, 0.000
108.752, 109.540, 154.378, 5000.000, 0.000
109.619, 110.348, 155.563, 5000.000, 0.000
110.485, 111.156, 156.748, 5000.000, 0.000
111.349, 111.968, 157.933, 5000.000, 0.000
112.207, 112.783, 159.117, 5000.000, 0.000
113.059, 113.606, 160.301, 5000.000, 0.000
113.902, 114.436, 161.484, 5000.000, 0.000
114.735, 115.276, 162.666, 5000.000, 0.000
115.606, 116.080, 163.852, 5000.000, 0.000
116.478, 116.884, 165.037, 5000.000, 0.000
117.349, 117.687, 166.222, 5000.000, 0.000
118.220, 118.491, 167.408, 5000.000, 0.000
119.089, 119.297, 168.593, 5000.000, 0.000
119.955, 120.106, 169.778, 5000.000, 0.000
120.818, 120.918, 170.963, 5000.000, 0.000
121.675, 121.735, 172.147, 5000.000, 0.000
122.527, 122.558, 173.331, 5000.000, 0.000
123.372, 123.386, 174.514, 5000.000, 0.000
124.209, 124.222, 175.696, 5000.000, 0.000
125.037, 125.066, 176.878, 5000.000, 0.000
125.856, 125.919, 178.060, 5000.000, 0.000
126.664, 126.782, 179.241, 5000.000, 0.000
127.461, 127.655, 180.421, 5000.000, 0.000
128.245, 128.541, 181.600, 5000.000, 0.000
129.016, 129.439, 182.779, 5000.000, 0.000
129.823, 130.303, 183.961, 5000.000, 0.000
130.630, 131.166, 185.144, 5000.000, 0.000
131.437, 132.030, 186.326, 5000.000, 0.000
132.244, 132.894, 187.508, 5000.000, 0.000
133.051, 133.758, 188.691, 5000.000, 0.000
133.858, 134.622, 189.873, 5000.000, 0.000
134.666, 135.486, 191.055, 5000.000, 0.000
135.473, 136.350, 192.237, 5000.000, 0.000
136.280, 137.214, 193.420, 5000.000, 0.000
137.050, 138.112, 194.602, 5000.000, 0.000
137.835, 138.997, 195.784, 5000.000, 0.000
138.631, 139.871, 196.967, 5000.000, 0.000
139.440, 140.734, 198.149, 5000.000, 0.000
140.258, 141.587, 199.331, 5000.000, 0.000
141.087, 142.430, 200.513, 5000.000, 0.000
141.924, 143.266, 201.695, 5000.000, 0.000
142.769, 144.095, 202.878, 5000.000, 0.000
143.621, 144.917, 204.060, 5000.000, 0.000
144.478, 145.734, 205.243, 5000.000, 0.000
145.340, 146.546, 206.426, 5000.000, 0.000
146.206, 147.355, 207.609, 5000.000, 0.000
147.075, 148.161, 208.792, 5000.000, 0.000
147.946, 148.966, 209.978, 5000.000, 0.000
148.818, 149.769, 211.163, 5000.000, 0.000
149.690, 150.572, 212.349, 5000.000, 0.000
150.561, 151.377, 213.534, 5000.000, 0.000
151.430, 152.183, 214.720, 5000.000, 0.000
152.296, 152.991, 215.905, 5000.000, 0.000
153.158, 153.804, 217.089, 5000.000, 0.000
154.016, 154.621, 218.274, 5000.000, 0.000
154.867, 155.443, 219.457, 5000.000, 0.000
155.712, 156.272, 220.640, 5000.000, 0.000
156.549, 157.107, 221.823, 5000.000, 0.000
157.378, 157.951, 223.005, 5000.000, 0.000
158.160, 158.838, 224.183, 5000.000, 0.000
158.946, 159.723, 225.362, 5000.000, 0.000
159.732, 160.606, 226.542, 5000.000, 0.000
160.517, 161.490, 227.722, 5000.000, 0.000
161.300, 162.377, 228.903, 5000.000, 0.000
162.128, 163.221, 230.085, 5000.000, 0.000
162.965, 164.057, 231.268, 5000.000, 0.000
163.810, 164.886, 232.451, 5000.000, 0.000
164.662, 165.708, 233.635, 5000.000, 0.000
165.519, 166.525, 234.819, 5000.000, 0.000
166.382, 167.337, 236.004, 5000.000, 0.000
167.248, 168.146, 237.189, 5000.000, 0.000
168.117, 168.952, 238.374, 5000.000, 0.000
168.988, 169.756, 239.560, 5000.000, 0.000
169.859, 170.560, 240.745, 5000.000, 0.000
170.731, 171.363, 241.931, 5000.000, 0.000
171.602, 172.167, 243.116, 5000.000, 0.000
172.471, 172.973, 244.301, 5000.000, 0.000
173.337, 173.782, 245.486, 5000.000, 0.000
174.200, 174.595, 246.671, 5000.000, 0.000
175.057, 175.411, 247.855, 5000.000, 0.000
175.909, 176.234, 249.039, 5000.000, 0.000
176.754, 177.062, 250.222, 5000.000, 0.000
177.591, 177.898, 251.404, 5000.000, 0.000
178.419, 178.742, 252.586, 5000.000, 0.000
179.238, 179.595, 253.767, 5000.000, 0.000
180.046, 180.458, 254.948, 5000.000, 0.000
180.843, 181.331, 256.128, 5000.000, 0.000
181.591, 182.251, 257.305, 5000.000, 0.000
182.338, 183.170, 258.483, 5000.000, 0.000
183.135, 184.044, 259.663, 5000.000, 0.000
183.943, 184.907, 260.845, 5000.000, 0.000
184.762, 185.760, 262.027, 5000.000, 0.000
185.591, 186.604, 263.210, 5000.000, 0.000
186.428, 187.439, 264.393, 5000.000, 0.000
187.273, 188.268, 265.576, 5000.000, 0.000
188.124, 189.090, 266.760, 5000.000, 0.000
188.982, 189.907, 267.944, 5000.000, 0.000
189.844, 190.720, 269.128, 5000.000, 0.000
190.710, 191.528, 270.313, 5000.000, 0.000
191.579, 192.334, 271.497, 5000.000, 0.000
192.450, 193.139, 272.683, 5000.000, 0.000
193.322, 193.942, 273.868, 5000.000, 0.000
194.194, 194.745, 275.053, 5000.000, 0.000
195.065, 195.550, 276.238, 5000.000, 0.000
195.934, 196.356, 277.424, 5000.000, 0.000
196.800, 197.165, 278.609, 5000.000, 0.000
197.662, 197.977, 279.793, 5000.000, 0.000
198.520, 198.794, 280.977, 5000.000, 0.000
199.371, 199.616, 282.161, 5000.000, 0.000
200.216, 200.445, 283.345, 5000.000, 0.000
201.053, 201.281, 284.527, 5000.000, 0.000
201.882, 202.124, 285.709, 5000.000, 0.000
202.701, 202.977, 286.891, 5000.000, 0.000
203.509, 203.840, 288.073, 5000.000, 0.000
204.306, 204.714, 289.255, 5000.000, 0.000
205.090, 205.599, 290.438, 5000.000, 0.000
205.860, 206.497, 291.621, 5000.000, 0.000
206.668, 207.361, 292.803, 5000.000, 0.000
207.475, 208.225, 293.985, 5000.000, 0.000
208.282, 209.089, 295.167, 5000.000, 0.000
209.052, 209.987, 296.350, 5000.000, 0.000
209.837, 210.872, 297.533, 5000.000, 0.000
210.633, 211.746, 298.715, 5000.000, 0.000
211.442, 212.609, 299.897, 5000.000, 0.000
212.260, 213.462, 301.079, 5000.000, 0.000
213.089, 214.305, 302.261, 5000.000, 0.000
213.926, 215.141, 303.443, 5000.000, 0.000
214.771, 215.970, 304.625, 5000.000, 0.000
215.623, 216.792, 305.807, 5000.000, 0.000
216.480, 217.609, 306.989, 5000.000, 0.000
217.342, 218.421, 308.172, 5000.000, 0.000
218.208, 219.230, 309.355, 5000.000, 0.000
219.077, 220.036, 310.538, 5000.000, 0.000
219.948, 220.841, 311.722, 5000.000, 0.000
220.820, 221.644, 312.905, 5000.000, 0.000
221.692, 222.447, 314.091, 5000.000, 0.000
222.563, 223.252, 315.276, 5000.000, 0.000
223.432, 224.058, 316.462, 5000.000, 0.000
224.298, 224.866, 317.647, 5000.000, 0.000
225.160, 225.679, 318.831, 5000.000, 0.000
225.981, 226.530, 320.012, 5000.000, 0.000
226.810, 227.374, 321.194, 5000.000, 0.000
227.644, 228.212, 322.377, 5000.000, 0.000
228.483, 229.047, 323.560, 5000.000, 0.006
229.323, 229.880, 324.743, 5000.000, 0.018
230.163, 230.712, 325.926, 5000.000, 0.030
231.002, 231.547, 327.109, 5000.000, 0.042
231.836, 232.386, 328.291, 5000.000, 0.054
232.665, 233.229, 329.474, 5000.000, 0.066
233.486, 234.080, 330.656, 5000.000, 0.078
234.348, 234.893, 331.840, 5000.000, 0.090
235.214, 235.701, 333.025, 5000.000, 0.103
236.083, 236.507, 334.210, 5000.000, 0.115
236.954, 237.312, 335.395, 5000.000, 0.127
237.826, 238.115, 336.580, 5000.000, 0.139
238.698, 238.918, 337.765, 5000.000, 0.151
239.569, 239.723, 338.951, 5000.000, 0.163
240.438, 240.529, 340.136, 5000.000, 0.175
241.304, 241.338, 341.321, 5000.000, 0.187
242.166, 242.150, 342.506, 5000.000, 0.200
243.024, 242.967, 343.690, 5000.000, 0.212
243.875, 243.789, 344.873, 5000.000, 0.224
244.720, 244.618, 346.057, 5000.000, 0.236
245.557, 245.454, 347.239, 5000.000, 0.248
246.386, 246.297, 348.421, 5000.000, 0.260
247.168, 247.184, 349.601, 5000.000, 0.272
247.954, 248.069, 350.781, 5000.000, 0.284
248.740, 248.952, 351.962, 5000.000, 0.296
249.525, 249.836, 353.143, 5000.000, 0.308
250.308, 250.723, 354.324, 5000.000, 0.320
251.136, 251.567, 355.506, 5000.000, 0.333
251.973, 252.403, 356.689, 5000.000, 0.345
252.855, 253.198, 357.874, 5000.000, 0.357
253.729, 253.998, 359.058, 5000.000, 0.369
254.597, 254.806, 360.242, 5000.000, 0.381
255.422, 255.653, 361.425, 5000.000, 0.393
256.253, 256.494, 362.607, 5000.000, 0.405
257.090, 257.330, 363.790, 5000.000, 0.417
257.932, 258.161, 364.974, 5000.000, 0.429
258.778, 258.989, 366.157, 5000.000, 0.442
259.627, 259.814, 367.341, 5000.000, 0.454
260.477, 260.637, 368.524, 5000.000, 0.466
261.329, 261.460, 369.708, 5000.000, 0.478
262.181, 262.282, 370.892, 5000.000, 0.490
263.031, 263.105, 372.076, 5000.000, 0.502
263.880, 263.930, 373.260, 5000.000, 0.514
264.726, 264.758, 374.443, 5000.000, 0.526
265.568, 265.589, 375.626, 5000.000, 0.538
266.405, 266.425, 376.809, 5000.000, 0.551
267.237, 267.266, 377.992, 5000.000, 0.563
268.061, 268.114, 379.174, 5000.000, 0.575
268.878, 268.968, 380.356, 5000.000, 0.587
269.686, 269.831, 381.537, 5000.000, 0.599
270.485, 270.703, 382.718, 5000.000, 0.611
271.273, 271.585, 383.899, 5000.000, 0.623
272.100, 272.430, 385.081, 5000.000, 0.635
272.931, 273.272, 386.264, 5000.000, 0.647
273.764, 274.112, 387.447, 5000.000, 0.659
274.600, 274.949, 388.630, 5000.000, 0.671
275.439, 275.783, 389.813, 5000.000, 0.684
276.244, 276.648, 390.995, 5000.000, 0.696
277.066, 277.499, 392.177, 5000.000, 0.708
277.852, 278.382, 393.359, 5000.000, 0.720
278.637, 279.266, 394.542, 5000.000, 0.732
279.420, 280.153, 395.724, 5000.000, 0.744
280.248, 280.997, 396.906, 5000.000, 0.756
281.085, 281.833, 398.088, 5000.000, 0.768
281.930, 282.661, 399.270, 5000.000, 0.780
282.782, 283.484, 400.453, 5000.000, 0.792
283.639, 284.301, 401.636, 5000.000, 0.805
284.502, 285.113, 402.820, 5000.000, 0.817
285.368, 285.922, 404.004, 5000.000, 0.829
286.237, 286.728, 405.188, 5000.000, 0.841
287.108, 287.532, 406.372, 5000.000, 0.853
287.980, 288.336, 407.557, 5000.000, 0.865
288.851, 289.139, 408.742, 5000.000, 0.877
289.722, 289.943, 409.926, 5000.000, 0.889
290.591, 290.749, 411.111, 5000.000, 0.902
291.458, 291.558, 412.296, 5000.000, 0.914
292.320, 292.370, 413.480, 5000.000, 0.926
293.177, 293.187, 414.665, 5000.000, 0.938
294.029, 294.010, 415.848, 5000.000, 0.950
294.874, 294.838, 417.032, 5000.000, 0.962
295.711, 295.674, 418.215, 5000.000, 0.974
296.503, 296.552, 419.396, 5000.000, 0.986
297.299, 297.426, 420.579, 5000.000, 0.998
298.097, 298.299, 421.761, 5000.000, 1.010
298.895, 299.171, 422.943, 5000.000, 1.023
299.690, 300.046, 424.125, 5000.000, 1.035
300.483, 300.924, 425.308, 5000.000, 1.047
301.320, 301.760, 426.490, 5000.000, 1.059
302.165, 302.588, 427.672, 5000.000, 1.071
303.016, 303.410, 428.855, 5000.000, 1.083
303.874, 304.227, 430.038, 5000.000, 1.095
304.736, 305.040, 431.221, 5000.000, 1.107
305.602, 305.849, 432.405, 5000.000, 1.119
306.471, 306.655, 433.588, 5000.000, 1.131
307.342, 307.459, 434.773, 5000.000, 1.144
308.214, 308.262, 435.957, 5000.000, 1.156
309.086, 309.066, 437.141, 5000.000, 1.168
309.957, 309.870, 438.326, 5000.000, 1.180
310.826, 310.676, 439.511, 5000.000, 1.192
311.692, 311.485, 440.695, 5000.000, 1.204
312.554, 312.297, 441.879, 5000.000, 1.216
313.411, 313.114, 443.064, 5000.000, 1.228
314.263, 313.936, 444.247, 5000.000, 1.241
315.108, 314.765, 445.431, 5000.000, 1.253
315.945, 315.601, 446.614, 5000.000, 1.265
316.774, 316.445, 447.796, 5000.000, 1.277
317.592, 317.298, 448.978, 5000.000, 1.289
318.401, 318.160, 450.160, 5000.000, 1.301
319.197, 319.034, 451.341, 5000.000, 1.313
319.945, 319.953, 452.522, 5000.000, 1.325
320.693, 320.873, 453.704, 5000.000, 1.337
321.489, 321.747, 454.886, 5000.000, 1.349
322.298, 322.609, 456.068, 5000.000, 1.361
323.117, 323.462, 457.251, 5000.000, 1.374
323.945, 324.306, 458.433, 5000.000, 1.386
324.782, 325.142, 459.615, 5000.000, 1.398
325.627, 325.971, 460.798, 5000.000, 1.410
326.479, 326.793, 461.981, 5000.000, 1.422
327.336, 327.610, 463.164, 5000.000, 1.434
328.198, 328.422, 464.347, 5000.000, 1.446
329.065, 329.231, 465.531, 5000.000, 1.458
329.934, 330.037, 466.714, 5000.000, 1.470
330.805, 330.841, 467.898, 5000.000, 1.483
331.676, 331.645, 469.083, 5000.000, 1.495
332.548, 332.448, 470.268, 5000.000, 1.507
333.419, 333.252, 471.454, 5000.000, 1.519
334.288, 334.058, 472.639, 5000.000, 1.531
335.154, 334.867, 473.824, 5000.000, 1.543
336.017, 335.680, 475.009, 5000.000, 1.555
336.874, 336.496, 476.193, 5000.000, 1.567
337.726, 337.319, 477.376, 5000.000, 1.579
338.571, 338.147, 478.560, 5000.000, 1.592
339.408, 338.983, 479.742, 5000.000, 1.604
340.236, 339.827, 480.924, 5000.000, 1.616
341.055, 340.680, 482.106, 5000.000, 1.628
341.863, 341.543, 483.286, 5000.000, 1.640
342.660, 342.416, 484.467, 5000.000, 1.652
343.408, 343.336, 485.645, 5000.000, 1.664
344.155, 344.255, 486.824, 5000.000, 1.676
344.952, 345.129, 488.005, 5000.000, 1.688
345.760, 345.992, 489.187, 5000.000, 1.700
346.579, 346.845, 490.370, 5000.000, 1.712
347.408, 347.689, 491.552, 5000.000, 1.725
348.245, 348.524, 492.735, 5000.000, 1.737
349.090, 349.353, 493.918, 5000.000, 1.749
349.941, 350.175, 495.102, 5000.000, 1.761
350.799, 350.992, 496.286, 5000.000, 1.773
351.661, 351.805, 497.471, 5000.000, 1.785
352.527, 352.613, 498.656, 5000.000, 1.797
353.396, 353.419, 499.841, 5000.000, 1.809
354.267, 354.224, 501.026, 5000.000, 1.821
355.139, 355.027, 502.212, 5000.000, 1.834
356.011, 355.830, 503.397, 5000.000, 1.846
356.882, 356.635, 504.583, 5000.000, 1.858
357.751, 357.441, 505.768, 5000.000, 1.870
358.617, 358.250, 506.953, 5000.000, 1.882
359.479, 359.062, 508.138, 5000.000, 1.894
360.337, 359.879, 509.322, 5000.000, 1.906
361.188, 360.701, 510.506, 5000.000, 1.918
362.033, 361.530, 511.689, 5000.000, 1.931
362.870, 362.366, 512.871, 5000.000, 1.943
363.699, 363.209, 514.053, 5000.000, 1.955
364.518, 364.062, 515.234, 5000.000, 1.967
365.326, 364.925, 516.415, 5000.000, 1.979
366.123, 365.799, 517.595, 5000.000, 1.991
366.907, 366.684, 518.774, 5000.000, 2.003
367.677, 367.582, 519.953, 5000.000, 2.015
368.485, 368.446, 521.134, 5000.000, 2.027
369.292, 369.310, 522.316, 5000.000, 2.039
370.099, 370.174, 523.498, 5000.000, 2.051
370.869, 371.072, 524.681, 5000.000, 2.063
371.654, 371.957, 525.864, 5000.000, 2.076
372.450, 372.831, 527.046, 5000.000, 2.088
373.258, 373.694, 528.228, 5000.000, 2.100
374.077, 374.547, 529.410, 5000.000, 2.112
374.906, 375.391, 530.592, 5000.000, 2.124
375.743, 376.226, 531.774, 5000.000, 2.136
376.588, 377.055, 532.956, 5000.000, 2.148
377.440, 377.877, 534.139, 5000.000, 2.160
378.297, 378.694, 535.322, 5000.000, 2.172
379.159, 379.506, 536.505, 5000.000, 2.184
380.025, 380.315, 537.689, 5000.000, 2.197
380.894, 381.121, 538.873, 5000.000, 2.209
381.765, 381.926, 540.057, 5000.000, 2.221
382.637, 382.729, 541.241, 5000.000, 2.233
383.509, 383.532, 542.425, 5000.000, 2.245
384.380, 384.337, 543.610, 5000.000, 2.257
385.249, 385.143, 544.794, 5000.000, 2.269
386.115, 385.952, 545.979, 5000.000, 2.281
386.977, 386.764, 547.163, 5000.000, 2.293
387.835, 387.581, 548.347, 5000.000, 2.306
388.650, 388.437, 549.529, 5000.000, 2.318
389.472, 389.287, 550.711, 5000.000, 2.330
390.299, 390.133, 551.894, 5000.000, 2.342
391.128, 390.976, 553.077, 5000.000, 2.354
391.959, 391.817, 554.259, 5000.000, 2.366
392.789, 392.660, 555.442, 5000.000, 2.378
393.615, 393.506, 556.624, 5000.000, 2.390
394.437, 394.356, 557.807, 5000.000, 2.402
395.252, 395.212, 558.989, 5000.000, 2.414
396.110, 396.029, 560.173, 5000.000, 2.427
396.972, 396.842, 561.357, 5000.000, 2.439
397.838, 397.650, 562.541, 5000.000, 2.451
398.707, 398.456, 563.725, 5000.000, 2.463
399.578, 399.261, 564.910, 5000.000, 2.475
400.450, 400.064, 566.095, 5000.000, 2.487
401.322, 400.867, 567.280, 5000.000, 2.499
402.193, 401.672, 568.465, 5000.000, 2.511
403.062, 402.478, 569.650, 5000.000, 2.524
403.928, 403.287, 570.834, 5000.000, 2.536
404.790, 404.099, 572.019, 5000.000, 2.548
405.648, 404.916, 573.203, 5000.000, 2.560
406.499, 405.738, 574.387, 5000.000, 2.572
407.344, 406.567, 575.570, 5000.000, 2.584
408.181, 407.403, 576.753, 5000.000, 2.596
409.010, 408.246, 577.936, 5000.000, 2.608
409.829, 409.099, 579.118, 5000.000, 2.620
410.637, 409.962, 580.299, 5000.000, 2.633
411.397, 410.870, 581.480, 5000.000, 2.645
412.158, 411.777, 582.661, 5000.000, 2.657
412.919, 412.684, 583.843, 5000.000, 2.669
413.727, 413.547, 585.026, 5000.000, 2.681
414.546, 414.400, 586.208, 5000.000, 2.693
415.374, 415.244, 587.390, 5000.000, 2.705
416.211, 416.080, 588.573, 5000.000, 2.717
417.056, 416.908, 589.755, 5000.000, 2.729
417.908, 417.731, 590.938, 5000.000, 2.741
418.765, 418.548, 592.121, 5000.000, 2.753
419.628, 419.360, 593.305, 5000.000, 2.766
420.494, 420.169, 594.488, 5000.000, 2.778
421.363, 420.975, 595.672, 5000.000, 2.790
422.234, 421.779, 596.856, 5000.000, 2.802
423.106, 422.583, 598.040, 5000.000, 2.814
423.977, 423.386, 599.225, 5000.000, 2.826
424.848, 424.190, 600.410, 5000.000, 2.838
425.717, 424.996, 601.595, 5000.000, 2.850
426.583, 425.805, 602.780, 5000.000, 2.863
427.446, 426.617, 603.965, 5000.000, 2.875
428.303, 427.434, 605.149, 5000.000, 2.887
429.155, 428.257, 606.333, 5000.000, 2.899
430.000, 429.085, 607.516, 5000.000, 2.911
430.837, 429.921, 608.699, 5000.000, 2.923
431.665, 430.765, 609.881, 5000.000, 2.935
432.484, 431.618, 611.062, 5000.000, 2.947
433.292, 432.481, 612.243, 5000.000, 2.959
434.089, 433.354, 613.424, 5000.000, 2.971
434.873, 434.240, 614.604, 5000.000, 2.984
435.644, 435.138, 615.784, 5000.000, 2.996
436.451, 436.002, 616.966, 5000.000, 3.008
437.222, 436.899, 618.146, 5000.000, 3.020
438.006, 437.785, 619.327, 5000.000, 3.032
438.803, 438.658, 620.509, 5000.000, 3.044
439.611, 439.521, 621.691, 5000.000, 3.056
440.430, 440.374, 622.874, 5000.000, 3.068
441.258, 441.218, 624.056, 5000.000, 3.080
442.095, 442.054, 625.239, 5000.000, 3.092
442.940, 442.883, 626.422, 5000.000, 3.104
443.792, 443.705, 627.606, 5000.000, 3.117
444.649, 444.522, 628.791, 5000.000, 3.129
445.512, 445.334, 629.975, 5000.000, 3.141
446.378, 446.143, 631.160, 5000.000, 3.153
447.247, 446.949, 632.345, 5000.000, 3.165
448.118, 447.753, 633.531, 5000.000, 3.177
448.989, 448.557, 634.716, 5000.000, 3.189
449.861, 449.360, 635.902, 5000.000, 3.201
450.732, 450.164, 637.087, 5000.000, 3.214
451.601, 450.970, 638.272, 5000.000, 3.226
452.467, 451.779, 639.457, 5000.000, 3.238
453.330, 452.592, 640.642, 5000.000, 3.250
454.187, 453.408, 641.826, 5000.000, 3.262
455.039, 454.231, 643.010, 5000.000, 3.274
455.884, 455.059, 644.193, 5000.000, 3.286
456.721, 455.895, 645.376, 5000.000, 3.298
457.513, 456.773, 646.555, 5000.000, 3.310
458.309, 457.647, 647.734, 5000.000, 3.322
459.107, 458.520, 648.914, 5000.000, 3.335
459.904, 459.393, 650.094, 5000.000, 3.347
460.700, 460.267, 651.275, 5000.000, 3.359
461.492, 461.145, 652.457, 5000.000, 3.371
462.330, 461.981, 653.639, 5000.000, 3.383
463.174, 462.809, 654.822, 5000.000, 3.395
464.026, 463.632, 656.006, 5000.000, 3.407
464.883, 464.448, 657.190, 5000.000, 3.419
465.746, 465.261, 658.374, 5000.000, 3.431
466.612, 466.070, 659.558, 5000.000, 3.443
