x, y, length, r, ctrl
68.405, 67.860, 96.354, 5000.000, 0.000
69.244, 68.692, 97.537, 5000.000, 0.000
70.083, 69.525, 98.719, 5000.000, 0.000
70.923, 70.358, 99.901, 5000.000, 0.000
71.762, 71.190, 101.083, 5000.000, 0.000
72.601, 72.023, 102.266, 5000.000, 0.000
73.441, 72.856, 103.448, 5000.000, 0.000
74.280, 73.688, 104.630, 5000.000, 0.000
75.119, 74.521, 105.813, 5000.000, 0.000
75.959, 75.354, 106.995, 5000.000, 0.000
76.798, 76.186, 108.177, 5000.000, 0.000
77.673, 76.983, 109.360, 5000.000, 0.000
78.534, 77.794, 110.542, 5000.000, 0.000
79.383, 78.616, 111.724, 5000.000, 0.000
80.222, 79.450, 112.907, 5000.000, 0.000
81.050, 80.294, 114.089, 5000.000, 0.000
81.868, 81.147, 115.271, 5000.000, 0.000
82.679, 82.009, 116.453, 5000.000, 0.000
83.481, 82.879, 117.635, 5000.000, 0.000
84.278, 83.755, 118.818, 5000.000, 0.000
85.069, 84.636, 120.001, 5000.000, 0.000
85.855, 85.522, 121.184, 5000.000, 0.000
86.637, 86.412, 122.367, 5000.000, 0.000
87.417, 87.305, 123.551, 5000.000, 0.000
88.195, 88.200, 124.735, 5000.000, 0.000
88.972, 89.095, 125.919, 5000.000, 0.000
89.748, 89.991, 127.104, 5000.000, 0.000
90.526, 90.886, 128.288, 5000.000, 0.000
91.306, 91.778, 129.472, 5000.000, 0.000
92.088, 92.668, 130.657, 5000.000, 0.000
92.875, 93.555, 131.841, 5000.000, 0.000
93.665, 94.436, 133.026, 5000.000, 0.000
94.462, 95.312, 134.209, 5000.000, 0.000
95.265, 96.181, 135.393, 5000.000, 0.000
96.075, 97.043, 136.576, 5000.000, 0.000
96.894, 97.897, 137.758, 5000.000, 0.000
97.722, 98.741, 138.940, 5000.000, 0.000
98.560, 99.574, 140.121, 5000.000, 0.000
99.409, 100.397, 141.302, 5000.000, 0.000
100.271, 101.207, 142.483, 5000.000, 0.000
101.145, 102.005, 143.664, 5000.000, 0.000
101.984, 102.837, 144.846, 5000.000, 0.000
102.824, 103.670, 146.028, 5000.000, 0.000
103.663, 104.502, 147.210, 5000.000, 0.000
104.502, 105.335, 148.392, 5000.000, 0.000
105.342, 106.168, 149.575, 5000.000, 0.000
106.181, 107.000, 150.757, 5000.000, 0.000
107.020, 107.833, 151.939, 5000.000, 0.000
107.860, 108.666, 153.121, 5000.000, 0.000
108.699, 109.498, 154.303, 5000.000, 0.000
109.538, 110.331, 155.486, 5000.000, 0.000
110.378, 111.164, 156.668, 5000.000, 0.000
111.217, 111.996, 157.850, 5000.000, 0.000
112.056, 112.829, 159.032, 5000.000, 0.000
112.896, 113.661, 160.215, 5000.000, 0.000
113.735, 114.494, 161.397, 5000.000, 0.000
114.574, 115.327, 162.579, 5000.000, 0.000
115.414, 116.159, 163.761, 5000.000, 0.000
116.253, 116.992, 164.944, 5000.000, 0.000
117.092, 117.825, 166.126, 5000.000, 0.000
117.932, 118.657, 167.308, 5000.000, 0.000
118.771, 119.490, 168.490, 5000.000, 0.000
119.610, 120.323, 169.673, 5000.000, 0.000
120.450, 121.155, 170.855, 5000.000, 0.000
121.289, 121.988, 172.037, 5000.000, 0.000
122.128, 122.820, 173.219, 5000.000, 0.000
122.968, 123.653, 174.402, 5000.000, 0.000
123.807, 124.486, 175.584, 5000.000, 0.000
124.611, 125.354, 176.766, 5000.000, 0.000
125.463, 126.173, 177.948, 5000.000, 0.000
126.315, 126.994, 179.131, 5000.000, 0.000
127.165, 127.815, 180.313, 5000.000, 0.000
128.015, 128.637, 181.495, 5000.000, 0.000
128.863, 129.461, 182.678, 5000.000, 0.000
129.711, 130.285, 183.860, 5000.000, 0.000
130.558, 131.110, 185.042, 5000.000, 0.000
131.404, 131.936, 186.224, 5000.000, 0.000
132.249, 132.763, 187.407, 5000.000, 0.000
133.093, 133.591, 188.589, 5000.000, 0.000
133.936, 134.420, 189.771, 5000.000, 0.000
134.778, 135.250, 190.954, 5000.000, 0.000
135.619, 136.081, 192.136, 5000.000, 0.000
136.459, 136.912, 193.318, 5000.000, 0.000
137.298, 137.745, 194.500, 5000.000, 0.000
138.137, 138.578, 195.683, 5000.000, 0.000
138.974, 139.413, 196.865, 5000.000, 0.000
139.811, 140.248, 198.047, 5000.000, 0.000
140.646, 141.085, 199.229, 5000.000, 0.000
141.481, 141.922, 200.412, 5000.000, 0.000
142.315, 142.760, 201.594, 5000.000, 0.000
143.148, 143.600, 202.776, 5000.000, 0.000
143.980, 144.440, 203.958, 5000.000, 0.000
144.811, 145.281, 205.141, 5000.000, 0.000
145.641, 146.123, 206.323, 5000.000, 0.000
146.470, 146.966, 207.505, 5000.000, 0.000
147.298, 147.810, 208.687, 5000.000, 0.000
148.125, 148.654, 209.870, 5000.000, 0.000
148.951, 149.500, 211.052, 5000.000, 0.000
149.791, 150.333, 212.234, 5000.000, 0.000
150.608, 151.188, 213.417, 5000.000, 0.000
151.437, 152.030, 214.599, 5000.000, 0.000
152.278, 152.862, 215.781, 5000.000, 0.000
153.163, 153.648, 216.963, 5000.000, 0.000
154.046, 154.437, 218.146, 5000.000, 0.000
154.924, 155.231, 219.328, 5000.000, 0.000
155.799, 156.028, 220.511, 5000.000, 0.000
156.669, 156.828, 221.694, 5000.000, 0.000
157.537, 157.633, 222.876, 5000.000, 0.000
158.400, 158.441, 224.059, 5000.000, 0.000
159.260, 159.253, 225.242, 5000.000, 0.000
160.116, 160.069, 226.424, 5000.000, 0.000
160.968, 160.889, 227.607, 5000.000, 0.000
161.817, 161.712, 228.789, 5000.000, 0.000
162.662, 162.539, 229.971, 5000.000, 0.000
163.503, 163.370, 231.153, 5000.000, 0.000
164.340, 164.204, 232.335, 5000.000, 0.000
165.174, 165.042, 233.517, 5000.000, 0.000
166.004, 165.884, 234.699, 5000.000, 0.000
166.831, 166.730, 235.882, 5000.000, 0.000
167.653, 167.580, 237.064, 5000.000, 0.000
168.472, 168.433, 238.247, 5000.000, 0.000
169.287, 169.290, 239.430, 5000.000, 0.000
170.099, 170.151, 240.612, 5000.000, 0.000
170.906, 171.015, 241.796, 5000.000, 0.000
171.710, 171.883, 242.979, 5000.000, 0.000
172.511, 172.755, 244.162, 5000.000, 0.000
173.307, 173.631, 245.346, 5000.000, 0.000
174.100, 174.511, 246.530, 5000.000, 0.000
174.938, 175.344, 247.711, 5000.000, 0.000
175.788, 176.167, 248.892, 5000.000, 0.000
176.649, 176.977, 250.073, 5000.000, 0.000
177.524, 177.774, 251.254, 5000.000, 0.000
178.363, 178.607, 252.436, 5000.000, 0.000
179.202, 179.440, 253.618, 5000.000, 0.000
180.042, 180.272, 254.801, 5000.000, 0.000
180.846, 181.140, 255.983, 5000.000, 0.000
181.698, 181.960, 257.165, 5000.000, 0.000
182.549, 182.780, 258.347, 5000.000, 0.000
183.400, 183.602, 259.529, 5000.000, 0.000
184.249, 184.424, 260.711, 5000.000, 0.000
185.098, 185.247, 261.893, 5000.000, 0.000
185.946, 186.071, 263.076, 5000.000, 0.000
186.793, 186.897, 264.258, 5000.000, 0.000
187.638, 187.723, 265.440, 5000.000, 0.000
188.483, 188.550, 266.623, 5000.000, 0.000
189.327, 189.378, 267.805, 5000.000, 0.000
190.170, 190.207, 268.987, 5000.000, 0.000
191.012, 191.036, 270.169, 5000.000, 0.000
191.854, 191.867, 271.352, 5000.000, 0.000
192.694, 192.699, 272.534, 5000.000, 0.000
193.533, 193.531, 273.716, 5000.000, 0.000
194.372, 194.365, 274.898, 5000.000, 0.000
195.209, 195.200, 276.081, 5000.000, 0.000
196.046, 196.035, 277.263, 5000.000, 0.000
196.881, 196.871, 278.445, 5000.000, 0.000
197.716, 197.709, 279.627, 5000.000, 0.000
198.550, 198.547, 280.810, 5000.000, 0.000
199.382, 199.386, 281.992, 5000.000, 0.000
200.214, 200.226, 283.174, 5000.000, 0.000
201.045, 201.067, 284.356, 5000.000, 0.000
201.875, 201.909, 285.539, 5000.000, 0.000
202.704, 202.752, 286.721, 5000.000, 0.000
203.533, 203.596, 287.903, 5000.000, 0.000
204.360, 204.441, 289.086, 5000.000, 0.000
205.186, 205.287, 290.268, 5000.000, 0.000
206.061, 206.084, 291.450, 5000.000, 0.000
206.900, 206.917, 292.632, 5000.000, 0.000
207.739, 207.749, 293.814, 5000.000, 0.000
208.579, 208.582, 294.997, 5000.000, 0.000
209.418, 209.415, 296.179, 5000.000, 0.000
210.257, 210.247, 297.361, 5000.000, 0.000
211.096, 211.080, 298.543, 5000.000, 0.000
211.936, 211.912, 299.726, 5000.000, 0.000
212.775, 212.745, 300.908, 5000.000, 0.000
213.614, 213.578, 302.090, 5000.000, 0.000
214.454, 214.410, 303.273, 5000.000, 0.000
215.293, 215.243, 304.455, 5000.000, 0.000
216.132, 216.076, 305.637, 5000.000, 0.000
216.972, 216.908, 306.819, 5000.000, 0.000
217.811, 217.741, 308.002, 5000.000, 0.000
218.650, 218.573, 309.184, 5000.000, 0.000
219.490, 219.406, 310.366, 5000.000, 0.000
220.329, 220.239, 311.548, 5000.000, 0.000
221.168, 221.071, 312.731, 5000.000, 0.000
222.008, 221.904, 313.913, 5000.000, 0.000
222.847, 222.737, 315.095, 5000.000, 0.000
223.686, 223.569, 316.277, 5000.000, 0.000
224.526, 224.402, 317.460, 5000.000, 0.000
225.365, 225.235, 318.642, 5000.000, 0.000
226.204, 226.067, 319.824, 5000.000, 0.000
227.044, 226.900, 321.006, 5000.000, 0.000
227.883, 227.732, 322.189, 5000.000, 0.000
228.722, 228.565, 323.371, 5000.000, 0.005
229.562, 229.398, 324.553, 5000.000, 0.020
230.401, 230.230, 325.735, 5000.000, 0.035
231.240, 231.063, 326.918, 5000.000, 0.050
232.080, 231.896, 328.100, 5000.000, 0.065
232.919, 232.728, 329.282, 5000.000, 0.080
233.758, 233.561, 330.465, 5000.000, 0.095
234.598, 234.394, 331.647, 5000.000, 0.111
235.437, 235.226, 332.829, 5000.000, 0.126
236.276, 236.059, 334.011, 5000.000, 0.141
237.116, 236.891, 335.194, 5000.000, 0.156
237.955, 237.724, 336.376, 5000.000, 0.171
238.794, 238.557, 337.558, 5000.000, 0.186
239.633, 239.389, 338.740, 5000.000, 0.201
240.473, 240.222, 339.923, 5000.000, 0.216
241.312, 241.055, 341.105, 5000.000, 0.232
242.151, 241.887, 342.287, 5000.000, 0.247
242.991, 242.720, 343.469, 5000.000, 0.262
243.830, 243.553, 344.652, 5000.000, 0.277
244.669, 244.385, 345.834, 5000.000, 0.292
245.509, 245.218, 347.016, 5000.000, 0.307
246.348, 246.050, 348.198, 5000.000, 0.322
247.187, 246.883, 349.381, 5000.000, 0.337
248.027, 247.716, 350.563, 5000.000, 0.353
248.831, 248.584, 351.745, 5000.000, 0.368
249.648, 249.439, 352.928, 5000.000, 0.383
250.477, 250.281, 354.110, 5000.000, 0.398
251.318, 251.113, 355.292, 5000.000, 0.413
252.169, 251.934, 356.475, 5000.000, 0.428
253.028, 252.746, 357.657, 5000.000, 0.443
253.897, 253.549, 358.839, 5000.000, 0.458
254.773, 254.345, 360.021, 5000.000, 0.473
255.655, 255.135, 361.204, 5000.000, 0.489
256.543, 255.918, 362.386, 5000.000, 0.504
257.435, 256.697, 363.569, 5000.000, 0.519
258.366, 257.437, 364.753, 5000.000, 0.534
259.288, 258.188, 365.941, 5000.000, 0.549
260.198, 258.948, 367.127, 5000.000, 0.564
261.099, 259.719, 368.313, 5000.000, 0.580
261.989, 260.500, 369.497, 5000.000, 0.595
262.870, 261.291, 370.680, 5000.000, 0.610
263.740, 262.093, 371.863, 5000.000, 0.625
264.599, 262.905, 373.044, 5000.000, 0.640
265.449, 263.728, 374.225, 5000.000, 0.655
266.288, 264.560, 375.406, 5000.000, 0.670
267.117, 265.403, 376.586, 5000.000, 0.685
267.936, 266.256, 377.767, 5000.000, 0.700
268.745, 267.120, 378.947, 5000.000, 0.716
269.579, 267.958, 380.128, 5000.000, 0.731
270.389, 268.820, 381.309, 5000.000, 0.746
271.177, 269.705, 382.490, 5000.000, 0.761
271.944, 270.610, 383.670, 5000.000, 0.776
272.690, 271.537, 384.852, 5000.000, 0.791
273.416, 272.483, 386.034, 5000.000, 0.806
274.174, 273.399, 387.217, 5000.000, 0.821
274.928, 274.317, 388.400, 5000.000, 0.836
275.681, 275.236, 389.584, 5000.000, 0.852
276.436, 276.154, 390.769, 5000.000, 0.867
277.193, 277.070, 391.957, 5000.000, 0.882
277.955, 277.980, 393.144, 5000.000, 0.897
278.723, 278.885, 394.331, 5000.000, 0.912
279.500, 279.780, 395.516, 5000.000, 0.927
280.287, 280.666, 396.700, 5000.000, 0.943
281.086, 281.539, 397.884, 5000.000, 0.958
281.899, 282.398, 399.065, 5000.000, 0.973
282.678, 283.291, 400.251, 5000.000, 0.988
283.461, 284.181, 401.436, 5000.000, 1.003
284.247, 285.067, 402.620, 5000.000, 1.018
285.038, 285.949, 403.804, 5000.000, 1.033
285.834, 286.825, 404.988, 5000.000, 1.049
286.637, 287.694, 406.171, 5000.000, 1.064
287.447, 288.556, 407.354, 5000.000, 1.079
288.266, 289.409, 408.536, 5000.000, 1.094
289.094, 290.254, 409.717, 5000.000, 1.109
289.932, 291.087, 410.897, 5000.000, 1.124
290.782, 291.910, 412.077, 5000.000, 1.139
291.643, 292.720, 413.256, 5000.000, 1.154
292.518, 293.517, 414.435, 5000.000, 1.169
293.357, 294.350, 415.616, 5000.000, 1.184
294.196, 295.183, 416.798, 5000.000, 1.200
295.036, 296.015, 417.980, 5000.000, 1.215
295.875, 296.848, 419.162, 5000.000, 1.230
296.714, 297.681, 420.345, 5000.000, 1.245
297.553, 298.513, 421.527, 5000.000, 1.260
298.393, 299.346, 422.709, 5000.000, 1.275
299.232, 300.178, 423.891, 5000.000, 1.290
300.071, 301.011, 425.074, 5000.000, 1.305
300.911, 301.844, 426.256, 5000.000, 1.321
301.750, 302.676, 427.438, 5000.000, 1.336
302.589, 303.509, 428.620, 5000.000, 1.351
303.429, 304.342, 429.803, 5000.000, 1.366
304.268, 305.174, 430.985, 5000.000, 1.381
305.072, 306.042, 432.167, 5000.000, 1.396
305.889, 306.897, 433.350, 5000.000, 1.411
306.719, 307.740, 434.532, 5000.000, 1.426
307.559, 308.572, 435.714, 5000.000, 1.442
308.410, 309.393, 436.896, 5000.000, 1.457
309.270, 310.205, 438.079, 5000.000, 1.472
310.138, 311.008, 439.261, 5000.000, 1.487
311.014, 311.804, 440.443, 5000.000, 1.502
311.896, 312.593, 441.626, 5000.000, 1.517
312.784, 313.377, 442.808, 5000.000, 1.532
313.676, 314.156, 443.993, 5000.000, 1.547
314.573, 314.931, 445.178, 5000.000, 1.563
315.472, 315.704, 446.363, 5000.000, 1.578
316.372, 316.474, 447.549, 5000.000, 1.593
317.274, 317.244, 448.734, 5000.000, 1.608
318.176, 318.014, 449.920, 5000.000, 1.623
319.077, 318.784, 451.105, 5000.000, 1.638
319.976, 319.557, 452.291, 5000.000, 1.654
320.872, 320.332, 453.476, 5000.000, 1.669
321.764, 321.111, 454.660, 5000.000, 1.684
322.652, 321.895, 455.844, 5000.000, 1.699
323.535, 322.684, 457.028, 5000.000, 1.714
324.410, 323.480, 458.211, 5000.000, 1.729
325.279, 324.284, 459.394, 5000.000, 1.744
326.139, 325.096, 460.575, 5000.000, 1.759
326.989, 325.917, 461.756, 5000.000, 1.775
327.830, 326.748, 462.937, 5000.000, 1.790
328.659, 327.591, 464.117, 5000.000, 1.805
329.476, 328.446, 465.296, 5000.000, 1.820
330.280, 329.314, 466.475, 5000.000, 1.835
331.120, 330.147, 467.656, 5000.000, 1.850
331.959, 330.979, 468.838, 5000.000, 1.865
332.798, 331.812, 470.020, 5000.000, 1.880
333.638, 332.645, 471.202, 5000.000, 1.895
334.512, 333.442, 472.385, 5000.000, 1.911
335.374, 334.252, 473.567, 5000.000, 1.926
336.223, 335.075, 474.750, 5000.000, 1.941
337.061, 335.908, 475.932, 5000.000, 1.956
337.889, 336.752, 477.114, 5000.000, 1.971
338.708, 337.606, 478.296, 5000.000, 1.986
339.518, 338.468, 479.478, 5000.000, 2.001
340.321, 339.337, 480.660, 5000.000, 2.016
341.117, 340.213, 481.843, 5000.000, 2.031
341.908, 341.095, 483.026, 5000.000, 2.047
342.694, 341.981, 484.209, 5000.000, 2.062
343.477, 342.871, 485.392, 5000.000, 2.077
344.257, 343.764, 486.576, 5000.000, 2.092
345.034, 344.658, 487.760, 5000.000, 2.107
345.811, 345.554, 488.945, 5000.000, 2.122
346.588, 346.449, 490.129, 5000.000, 2.137
347.366, 347.344, 491.314, 5000.000, 2.153
348.110, 348.272, 492.500, 5000.000, 2.168
348.871, 349.184, 493.686, 5000.000, 2.183
349.647, 350.081, 494.871, 5000.000, 2.198
350.474, 350.926, 496.053, 5000.000, 2.213
351.304, 351.768, 497.235, 5000.000, 2.228
352.137, 352.606, 498.418, 5000.000, 2.243
352.976, 353.440, 499.600, 5000.000, 2.259
353.819, 354.268, 500.782, 5000.000, 2.274
354.670, 355.090, 501.964, 5000.000, 2.289
355.527, 355.904, 503.147, 5000.000, 2.304
356.393, 356.710, 504.329, 5000.000, 2.319
357.269, 357.506, 505.511, 5000.000, 2.334
358.154, 358.292, 506.694, 5000.000, 2.349
359.002, 359.116, 507.877, 5000.000, 2.364
359.847, 359.943, 509.059, 5000.000, 2.380
360.689, 360.773, 510.241, 5000.000, 2.395
361.528, 361.606, 511.423, 5000.000, 2.410
362.365, 362.441, 512.606, 5000.000, 2.425
363.199, 363.279, 513.788, 5000.000, 2.440
364.030, 364.120, 514.970, 5000.000, 2.455
364.858, 364.964, 516.152, 5000.000, 2.470
365.683, 365.811, 517.334, 5000.000, 2.485
366.506, 366.660, 518.516, 5000.000, 2.501
367.326, 367.513, 519.698, 5000.000, 2.516
368.143, 368.368, 520.881, 5000.000, 2.531
368.957, 369.226, 522.063, 5000.000, 2.546
369.768, 370.086, 523.246, 5000.000, 2.561
370.577, 370.950, 524.429, 5000.000, 2.576
371.383, 371.816, 525.612, 5000.000, 2.591
372.186, 372.686, 526.796, 5000.000, 2.606
373.035, 373.508, 527.977, 5000.000, 2.621
373.897, 374.318, 529.158, 5000.000, 2.637
374.771, 375.116, 530.339, 5000.000, 2.652
375.611, 375.948, 531.522, 5000.000, 2.667
376.450, 376.781, 532.704, 5000.000, 2.682
377.289, 377.614, 533.886, 5000.000, 2.697
378.129, 378.446, 535.068, 5000.000, 2.712
378.968, 379.279, 536.250, 5000.000, 2.727
379.807, 380.111, 537.433, 5000.000, 2.742
380.646, 380.944, 538.615, 5000.000, 2.758
381.486, 381.777, 539.797, 5000.000, 2.773
382.325, 382.609, 540.979, 5000.000, 2.788
383.164, 383.442, 542.162, 5000.000, 2.803
384.004, 384.275, 543.344, 5000.000, 2.818
384.843, 385.107, 544.526, 5000.000, 2.833
385.682, 385.940, 545.708, 5000.000, 2.848
386.522, 386.773, 546.891, 5000.000, 2.863
387.361, 387.605, 548.073, 5000.000, 2.879
388.200, 388.438, 549.255, 5000.000, 2.894
389.040, 389.270, 550.437, 5000.000, 2.909
389.879, 390.103, 551.620, 5000.000, 2.924
390.718, 390.936, 552.802, 5000.000, 2.939
391.558, 391.768, 553.984, 5000.000, 2.954
392.397, 392.601, 555.166, 5000.000, 2.969
393.236, 393.434, 556.349, 5000.000, 2.984
394.076, 394.266, 557.531, 5000.000, 2.999
394.915, 395.099, 558.713, 5000.000, 3.015
395.719, 395.967, 559.896, 5000.000, 3.030
396.536, 396.822, 561.078, 5000.000, 3.045
397.366, 397.665, 562.260, 5000.000, 3.060
398.206, 398.496, 563.443, 5000.000, 3.075
399.092, 399.282, 564.625, 5000.000, 3.090
399.974, 400.071, 565.807, 5000.000, 3.105
400.852, 400.865, 566.989, 5000.000, 3.120
401.727, 401.662, 568.172, 5000.000, 3.136
402.598, 402.463, 569.354, 5000.000, 3.151
403.465, 403.267, 570.537, 5000.000, 3.166
404.329, 404.075, 571.719, 5000.000, 3.181
405.188, 404.887, 572.902, 5000.000, 3.196
406.044, 405.703, 574.084, 5000.000, 3.211
406.897, 406.523, 575.267, 5000.000, 3.226
407.745, 407.346, 576.449, 5000.000, 3.241
408.590, 408.173, 577.631, 5000.000, 3.257
409.431, 409.004, 578.814, 5000.000, 3.272
410.269, 409.838, 579.996, 5000.000, 3.287
411.103, 410.677, 581.178, 5000.000, 3.302
411.933, 411.519, 582.360, 5000.000, 3.317
412.759, 412.364, 583.542, 5000.000, 3.332
413.582, 413.214, 584.725, 5000.000, 3.347
414.400, 414.067, 585.907, 5000.000, 3.362
415.216, 414.924, 587.089, 5000.000, 3.377
416.027, 415.785, 588.272, 5000.000, 3.393
416.835, 416.649, 589.454, 5000.000, 3.408
417.639, 417.517, 590.637, 5000.000, 3.423
418.439, 418.389, 591.820, 5000.000, 3.438
419.236, 419.265, 593.003, 5000.000, 3.453
420.029, 420.145, 594.186, 5000.000, 3.468
420.867, 420.978, 595.368, 5000.000, 3.483
421.716, 421.801, 596.550, 5000.000, 3.498
422.578, 422.611, 597.732, 5000.000, 3.514
423.452, 423.408, 598.913, 5000.000, 3.529
424.291, 424.241, 600.096, 5000.000, 3.544
425.131, 425.074, 601.278, 5000.000, 3.559
425.970, 425.906, 602.460, 5000.000, 3.574
426.809, 426.739, 603.642, 5000.000, 3.589
427.649, 427.572, 604.825, 5000.000, 3.604
428.488, 428.404, 606.007, 5000.000, 3.619
429.327, 429.237, 607.189, 5000.000, 3.635
430.167, 430.070, 608.371, 5000.000, 3.650
431.006, 430.902, 609.554, 5000.000, 3.665
431.845, 431.735, 610.736, 5000.000, 3.680
432.685, 432.567, 611.918, 5000.000, 3.695
433.524, 433.400, 613.100, 5000.000, 3.710
434.363, 434.233, 614.283, 5000.000, 3.725
435.202, 435.065, 615.465, 5000.000, 3.740
436.042, 435.898, 616.647, 5000.000, 3.756
436.881, 436.731, 617.829, 5000.000, 3.771
437.720, 437.563, 619.012, 5000.000, 3.786
438.560, 438.396, 620.194, 5000.000, 3.801
439.399, 439.229, 621.376, 5000.000, 3.816
440.238, 440.061, 622.559, 5000.000, 3.831
441.078, 440.894, 623.741, 5000.000, 3.846
441.917, 441.726, 624.923, 5000.000, 3.861
442.756, 442.559, 626.105, 5000.000, 3.876
443.596, 443.392, 627.288, 5000.000, 3.892
444.435, 444.224, 628.470, 5000.000, 3.907
445.274, 445.057, 629.652, 5000.000, 3.922
446.114, 445.890, 630.834, 5000.000, 3.937
446.953, 446.722, 632.017, 5000.000, 3.952
447.792, 447.555, 633.199, 5000.000, 3.967
448.632, 448.388, 634.381, 5000.000, 3.982
449.471, 449.220, 635.563, 5000.000, 3.997
450.310, 450.053, 636.746, 5000.000, 4.013
451.150, 450.885, 637.928, 5000.000, 4.028
451.989, 451.718, 639.110, 5000.000, 4.043
452.828, 452.551, 640.292, 5000.000, 4.058
453.668, 453.383, 641.475, 5000.000, 4.073
454.507, 454.216, 642.657, 5000.000, 4.088
455.346, 455.049, 643.839, 5000.000, 4.103
456.186, 455.881, 645.022, 5000.000, 4.118
457.025, 456.714, 646.204, 5000.000, 4.134
457.864, 457.547, 647.386, 5000.000, 4.149
458.704, 458.379, 648.568, 5000.000, 4.164
459.543, 459.212, 649.751, 5000.000, 4.179
460.382, 460.044, 650.933, 5000.000, 4.194
461.222, 460.877, 652.115, 5000.000, 4.209
462.061, 461.710, 653.297, 5000.000, 4.224
462.900, 462.542, 654.480, 5000.000, 4.239
463.739, 463.375, 655.662, 5000.000, 4.254
464.579, 464.208, 656.844, 5000.000, 4.270
465.418, 465.040, 658.026, 5000.000, 4.285
466.257, 465.873, 659.209, 5000.000, 4.300
