x, y, length, r, ctrl
68.518, 67.913, 96.485, 5000.000, 0.000
69.370, 68.735, 97.668, 5000.000, 0.000
70.225, 69.552, 98.851, 5000.000, 0.000
71.085, 70.364, 100.033, 5000.000, 0.000
71.952, 71.168, 101.215, 5000.000, 0.000
72.781, 72.014, 102.400, 5000.000, 0.000
73.607, 72.863, 103.584, 5000.000, 0.000
74.430, 73.716, 104.769, 5000.000, 0.000
75.252, 74.571, 105.955, 5000.000, 0.000
76.106, 75.389, 107.137, 5000.000, 0.000
76.947, 76.222, 108.321, 5000.000, 0.000
77.779, 77.066, 109.505, 5000.000, 0.000
78.601, 77.920, 110.691, 5000.000, 0.000
79.416, 78.781, 111.877, 5000.000, 0.000
80.226, 79.649, 113.063, 5000.000, 0.000
81.032, 80.521, 114.250, 5000.000, 0.000
81.837, 81.394, 115.437, 5000.000, 0.000
82.641, 82.268, 116.625, 5000.000, 0.000
83.448, 83.139, 117.812, 5000.000, 0.000
84.257, 84.007, 118.999, 5000.000, 0.000
85.073, 84.869, 120.185, 5000.000, 0.000
85.895, 85.723, 121.370, 5000.000, 0.000
86.726, 86.567, 122.555, 5000.000, 0.000
87.567, 87.399, 123.738, 5000.000, 0.000
88.421, 88.218, 124.920, 5000.000, 0.000
89.243, 89.072, 126.105, 5000.000, 0.000
90.066, 89.925, 127.291, 5000.000, 0.000
90.892, 90.775, 128.476, 5000.000, 0.000
91.721, 91.621, 129.660, 5000.000, 0.000
92.555, 92.462, 130.844, 5000.000, 0.000
93.428, 93.260, 132.027, 5000.000, 0.000
94.294, 94.064, 133.209, 5000.000, 0.000
95.156, 94.874, 134.392, 5000.000, 0.000
96.015, 95.687, 135.574, 5000.000, 0.000
96.873, 96.501, 136.757, 5000.000, 0.000
97.733, 97.313, 137.940, 5000.000, 0.000
98.595, 98.123, 139.122, 5000.000, 0.000
99.461, 98.928, 140.305, 5000.000, 0.000
100.333, 99.726, 141.487, 5000.000, 0.000
101.167, 100.567, 142.670, 5000.000, 0.000
101.997, 101.412, 143.854, 5000.000, 0.000
102.822, 102.262, 145.038, 5000.000, 0.000
103.646, 103.115, 146.223, 5000.000, 0.000
104.467, 103.970, 147.407, 5000.000, 0.000
105.288, 104.825, 148.592, 5000.000, 0.000
106.108, 105.681, 149.777, 5000.000, 0.000
106.963, 106.499, 150.960, 5000.000, 0.000
107.808, 107.328, 152.143, 5000.000, 0.000
108.643, 108.167, 153.327, 5000.000, 0.000
109.471, 109.014, 154.512, 5000.000, 0.000
110.294, 109.867, 155.697, 5000.000, 0.000
111.114, 110.724, 156.882, 5000.000, 0.000
111.932, 111.583, 158.068, 5000.000, 0.000
112.750, 112.442, 159.253, 5000.000, 0.000
113.569, 113.299, 160.439, 5000.000, 0.000
114.392, 114.151, 161.624, 5000.000, 0.000
115.221, 114.999, 162.809, 5000.000, 0.000
116.056, 115.838, 163.993, 5000.000, 0.000
116.900, 116.667, 165.176, 5000.000, 0.000
117.755, 117.485, 166.359, 5000.000, 0.000
118.576, 118.340, 167.544, 5000.000, 0.000
119.396, 119.196, 168.730, 5000.000, 0.000
120.218, 120.051, 169.915, 5000.000, 0.000
121.041, 120.903, 171.100, 5000.000, 0.000
121.867, 121.753, 172.285, 5000.000, 0.000
122.696, 122.599, 173.470, 5000.000, 0.000
123.530, 123.440, 174.654, 5000.000, 0.000
124.403, 124.238, 175.835, 5000.000, 0.000
125.269, 125.043, 177.016, 5000.000, 0.000
126.131, 125.853, 178.198, 5000.000, 0.000
126.990, 126.665, 179.380, 5000.000, 0.000
127.848, 127.479, 180.562, 5000.000, 0.000
128.708, 128.291, 181.744, 5000.000, 0.000
129.570, 129.101, 182.926, 5000.000, 0.000
130.436, 129.906, 184.109, 5000.000, 0.000
131.308, 130.704, 185.291, 5000.000, 0.000
132.142, 131.545, 186.475, 5000.000, 0.000
132.972, 132.391, 187.659, 5000.000, 0.000
133.797, 133.241, 188.843, 5000.000, 0.000
134.621, 134.093, 190.028, 5000.000, 0.000
135.476, 134.911, 191.211, 5000.000, 0.000
136.317, 135.743, 192.395, 5000.000, 0.000
137.147, 136.588, 193.579, 5000.000, 0.000
137.968, 137.444, 194.764, 5000.000, 0.000
138.780, 138.309, 195.950, 5000.000, 0.000
139.587, 139.180, 197.137, 5000.000, 0.000
140.388, 140.057, 198.324, 5000.000, 0.000
141.188, 140.936, 199.511, 5000.000, 0.000
141.986, 141.817, 200.699, 5000.000, 0.000
142.785, 142.696, 201.887, 5000.000, 0.000
143.587, 143.573, 203.074, 5000.000, 0.000
144.394, 144.444, 204.261, 5000.000, 0.000
145.206, 145.309, 205.448, 5000.000, 0.000
146.027, 146.165, 206.633, 5000.000, 0.000
146.857, 147.010, 207.818, 5000.000, 0.000
147.698, 147.842, 209.001, 5000.000, 0.000
148.553, 148.660, 210.184, 5000.000, 0.000
149.377, 149.513, 211.369, 5000.000, 0.000
150.202, 150.362, 212.554, 5000.000, 0.000
151.032, 151.208, 213.738, 5000.000, 0.000
151.899, 152.012, 214.920, 5000.000, 0.000
152.759, 152.824, 216.102, 5000.000, 0.000
153.614, 153.641, 217.285, 5000.000, 0.000
154.465, 154.463, 218.468, 5000.000, 0.000
155.315, 155.286, 219.651, 5000.000, 0.000
156.164, 156.110, 220.834, 5000.000, 0.000
157.016, 156.931, 222.017, 5000.000, 0.000
157.870, 157.749, 223.200, 5000.000, 0.000
158.731, 158.561, 224.383, 5000.000, 0.000
159.598, 159.364, 225.565, 5000.000, 0.000
160.427, 160.210, 226.749, 5000.000, 0.000
161.253, 161.060, 227.933, 5000.000, 0.000
162.076, 161.913, 229.118, 5000.000, 0.000
162.898, 162.768, 230.303, 5000.000, 0.000
163.718, 163.623, 231.488, 5000.000, 0.000
164.539, 164.479, 232.673, 5000.000, 0.000
165.361, 165.334, 233.859, 5000.000, 0.000
166.184, 166.186, 235.044, 5000.000, 0.000
167.010, 167.036, 236.229, 5000.000, 0.000
167.839, 167.882, 237.413, 5000.000, 0.000
168.673, 168.723, 238.597, 5000.000, 0.000
169.512, 169.558, 239.781, 5000.000, 0.000
170.391, 170.349, 240.962, 5000.000, 0.000
171.264, 171.146, 242.143, 5000.000, 0.000
172.134, 171.947, 243.325, 5000.000, 0.000
173.002, 172.750, 244.507, 5000.000, 0.000
173.870, 173.553, 245.690, 5000.000, 0.000
174.740, 174.354, 246.872, 5000.000, 0.000
175.613, 175.150, 248.054, 5000.000, 0.000
176.492, 175.942, 249.236, 5000.000, 0.000
177.331, 176.777, 250.419, 5000.000, 0.000
178.165, 177.618, 251.603, 5000.000, 0.000
178.994, 178.463, 252.787, 5000.000, 0.000
179.820, 179.313, 253.971, 5000.000, 0.000
180.643, 180.166, 255.156, 5000.000, 0.000
181.465, 181.021, 256.341, 5000.000, 0.000
182.285, 181.876, 257.525, 5000.000, 0.000
183.106, 182.732, 258.710, 5000.000, 0.000
183.961, 183.550, 259.893, 5000.000, 0.000
184.805, 184.379, 261.077, 5000.000, 0.000
185.640, 185.218, 262.261, 5000.000, 0.000
186.469, 186.065, 263.445, 5000.000, 0.000
187.292, 186.918, 264.631, 5000.000, 0.000
188.111, 187.775, 265.816, 5000.000, 0.000
188.929, 188.634, 267.002, 5000.000, 0.000
189.747, 189.493, 268.188, 5000.000, 0.000
190.567, 190.349, 269.374, 5000.000, 0.000
191.390, 191.202, 270.559, 5000.000, 0.000
192.218, 192.049, 271.744, 5000.000, 0.000
193.054, 192.889, 272.928, 5000.000, 0.000
193.898, 193.718, 274.111, 5000.000, 0.000
194.753, 194.536, 275.293, 5000.000, 0.000
195.573, 195.391, 276.479, 5000.000, 0.000
196.394, 196.247, 277.664, 5000.000, 0.000
197.215, 197.102, 278.850, 5000.000, 0.000
198.039, 197.954, 280.035, 5000.000, 0.000
198.898, 198.767, 281.217, 5000.000, 0.000
199.748, 199.590, 282.399, 5000.000, 0.000
200.592, 200.420, 283.583, 5000.000, 0.000
201.430, 201.256, 284.767, 5000.000, 0.000
202.264, 202.096, 285.951, 5000.000, 0.000
203.097, 202.938, 287.135, 5000.000, 0.000
203.930, 203.781, 288.320, 5000.000, 0.000
204.764, 204.621, 289.504, 5000.000, 0.000
205.602, 205.457, 290.688, 5000.000, 0.000
206.446, 206.287, 291.871, 5000.000, 0.000
207.296, 207.110, 293.054, 5000.000, 0.000
208.155, 207.922, 294.236, 5000.000, 0.000
208.979, 208.775, 295.421, 5000.000, 0.000
209.800, 209.630, 296.607, 5000.000, 0.000
210.621, 210.486, 297.792, 5000.000, 0.000
211.441, 211.341, 298.977, 5000.000, 0.000
212.263, 212.196, 300.163, 5000.000, 0.000
213.086, 213.049, 301.348, 5000.000, 0.000
213.912, 213.898, 302.533, 5000.000, 0.000
214.742, 214.744, 303.718, 5000.000, 0.000
215.575, 215.585, 304.902, 5000.000, 0.000
216.448, 216.383, 306.083, 5000.000, 0.000
217.314, 217.188, 307.264, 5000.000, 0.000
218.176, 217.998, 308.446, 5000.000, 0.000
219.035, 218.810, 309.628, 5000.000, 0.000
219.893, 219.624, 310.811, 5000.000, 0.000
220.753, 220.437, 311.993, 5000.000, 0.000
221.615, 221.246, 313.175, 5000.000, 0.000
222.481, 222.051, 314.358, 5000.000, 0.000
223.353, 222.849, 315.540, 5000.000, 0.000
224.187, 223.690, 316.723, 5000.000, 0.000
225.017, 224.536, 317.908, 5000.000, 0.000
225.842, 225.386, 319.092, 5000.000, 0.000
226.666, 226.239, 320.277, 5000.000, 0.000
227.487, 227.093, 321.462, 5000.000, 0.000
228.308, 227.949, 322.648, 5000.000, 0.000
229.129, 228.805, 323.833, 5000.000, 0.009
229.950, 229.659, 325.018, 5000.000, 0.023
230.773, 230.512, 326.203, 5000.000, 0.036
231.632, 231.325, 327.385, 5000.000, 0.050
232.483, 232.147, 328.568, 5000.000, 0.063
233.326, 232.978, 329.752, 5000.000, 0.077
234.164, 233.814, 330.936, 5000.000, 0.090
234.999, 234.654, 332.120, 5000.000, 0.104
235.832, 235.496, 333.304, 5000.000, 0.117
236.664, 236.338, 334.489, 5000.000, 0.131
237.499, 237.178, 335.673, 5000.000, 0.144
238.337, 238.015, 336.857, 5000.000, 0.158
239.180, 238.845, 338.040, 5000.000, 0.171
240.031, 239.667, 339.223, 5000.000, 0.184
240.890, 240.480, 340.406, 5000.000, 0.198
241.713, 241.333, 341.590, 5000.000, 0.211
242.535, 242.188, 342.776, 5000.000, 0.225
243.355, 243.043, 343.961, 5000.000, 0.238
244.176, 243.899, 345.147, 5000.000, 0.252
245.031, 244.716, 346.329, 5000.000, 0.265
245.875, 245.546, 347.512, 5000.000, 0.279
246.711, 246.385, 348.697, 5000.000, 0.292
247.539, 247.232, 349.881, 5000.000, 0.306
248.362, 248.085, 351.066, 5000.000, 0.319
249.182, 248.942, 352.252, 5000.000, 0.333
249.999, 249.801, 353.438, 5000.000, 0.346
250.817, 250.660, 354.623, 5000.000, 0.360
251.637, 251.516, 355.809, 5000.000, 0.373
252.460, 252.369, 356.994, 5000.000, 0.386
253.288, 253.216, 358.179, 5000.000, 0.400
254.124, 254.056, 359.363, 5000.000, 0.413
254.968, 254.885, 360.547, 5000.000, 0.427
255.823, 255.702, 361.729, 5000.000, 0.440
256.643, 256.558, 362.914, 5000.000, 0.454
257.464, 257.414, 364.100, 5000.000, 0.467
258.319, 258.231, 365.282, 5000.000, 0.481
259.163, 259.061, 366.466, 5000.000, 0.494
259.998, 259.900, 367.650, 5000.000, 0.508
260.827, 260.747, 368.834, 5000.000, 0.521
261.650, 261.600, 370.020, 5000.000, 0.535
262.469, 262.457, 371.205, 5000.000, 0.548
263.287, 263.316, 372.391, 5000.000, 0.561
264.105, 264.174, 373.577, 5000.000, 0.575
264.925, 265.031, 374.762, 5000.000, 0.588
265.748, 265.884, 375.948, 5000.000, 0.602
266.576, 266.731, 377.132, 5000.000, 0.615
267.411, 267.570, 378.317, 5000.000, 0.629
268.256, 268.400, 379.500, 5000.000, 0.642
269.111, 269.217, 380.682, 5000.000, 0.656
269.931, 270.073, 381.867, 5000.000, 0.669
270.752, 270.929, 383.053, 5000.000, 0.683
271.573, 271.783, 384.238, 5000.000, 0.696
272.397, 272.636, 385.424, 5000.000, 0.710
273.222, 273.486, 386.609, 5000.000, 0.723
274.052, 274.332, 387.793, 5000.000, 0.737
274.886, 275.173, 388.978, 5000.000, 0.750
275.725, 276.008, 390.161, 5000.000, 0.764
276.603, 276.799, 391.341, 5000.000, 0.777
277.477, 277.596, 392.524, 5000.000, 0.790
278.347, 278.397, 393.706, 5000.000, 0.804
279.215, 279.200, 394.888, 5000.000, 0.817
280.083, 280.002, 396.071, 5000.000, 0.831
280.952, 280.803, 397.253, 5000.000, 0.844
281.826, 281.600, 398.435, 5000.000, 0.858
282.704, 282.391, 399.618, 5000.000, 0.871
283.544, 283.226, 400.801, 5000.000, 0.884
284.377, 284.067, 401.984, 5000.000, 0.898
285.207, 284.913, 403.168, 5000.000, 0.911
286.033, 285.763, 404.352, 5000.000, 0.925
286.856, 286.616, 405.536, 5000.000, 0.938
287.678, 287.470, 406.720, 5000.000, 0.952
288.498, 288.326, 407.905, 5000.000, 0.965
289.319, 289.182, 409.090, 5000.000, 0.979
290.174, 289.999, 410.273, 5000.000, 0.992
291.018, 290.829, 411.456, 5000.000, 1.006
291.853, 291.668, 412.640, 5000.000, 1.019
292.682, 292.515, 413.825, 5000.000, 1.033
293.505, 293.368, 415.010, 5000.000, 1.046
294.324, 294.225, 416.195, 5000.000, 1.059
295.142, 295.084, 417.380, 5000.000, 1.073
295.960, 295.942, 418.566, 5000.000, 1.086
296.779, 296.799, 419.752, 5000.000, 1.100
297.603, 297.652, 420.937, 5000.000, 1.113
298.431, 298.499, 422.122, 5000.000, 1.127
299.266, 299.338, 423.306, 5000.000, 1.140
300.111, 300.168, 424.489, 5000.000, 1.154
300.965, 300.985, 425.671, 5000.000, 1.167
301.786, 301.841, 426.856, 5000.000, 1.181
302.640, 302.660, 428.039, 5000.000, 1.194
303.482, 303.491, 429.222, 5000.000, 1.208
304.315, 304.333, 430.407, 5000.000, 1.221
305.140, 305.184, 431.592, 5000.000, 1.234
305.959, 306.042, 432.777, 5000.000, 1.248
306.773, 306.905, 433.964, 5000.000, 1.261
307.551, 307.807, 435.153, 5000.000, 1.275
308.374, 308.660, 436.338, 5000.000, 1.288
309.197, 309.513, 437.524, 5000.000, 1.302
310.022, 310.364, 438.709, 5000.000, 1.315
310.851, 311.211, 439.894, 5000.000, 1.329
311.684, 312.052, 441.078, 5000.000, 1.342
312.525, 312.886, 442.261, 5000.000, 1.356
313.375, 313.709, 443.444, 5000.000, 1.369
314.235, 314.521, 444.627, 5000.000, 1.383
315.061, 315.371, 445.811, 5000.000, 1.396
315.887, 316.221, 446.996, 5000.000, 1.410
316.713, 317.069, 448.181, 5000.000, 1.423
317.542, 317.916, 449.366, 5000.000, 1.437
318.373, 318.760, 450.550, 5000.000, 1.450
319.208, 319.600, 451.734, 5000.000, 1.463
320.080, 320.398, 452.915, 5000.000, 1.477
320.946, 321.204, 454.097, 5000.000, 1.490
321.806, 322.015, 455.280, 5000.000, 1.504
322.662, 322.831, 456.462, 5000.000, 1.517
323.517, 323.649, 457.645, 5000.000, 1.531
324.372, 324.466, 458.828, 5000.000, 1.544
325.229, 325.282, 460.010, 5000.000, 1.558
326.089, 326.094, 461.193, 5000.000, 1.571
326.954, 326.899, 462.375, 5000.000, 1.584
327.780, 327.749, 463.560, 5000.000, 1.598
328.601, 328.605, 464.745, 5000.000, 1.611
329.417, 329.465, 465.930, 5000.000, 1.625
330.229, 330.330, 467.115, 5000.000, 1.638
331.040, 331.197, 468.301, 5000.000, 1.652
331.848, 332.067, 469.487, 5000.000, 1.665
332.702, 332.885, 470.670, 5000.000, 1.679
333.523, 333.740, 471.855, 5000.000, 1.692
334.346, 334.593, 473.041, 5000.000, 1.706
335.172, 335.443, 474.226, 5000.000, 1.719
336.002, 336.288, 475.410, 5000.000, 1.733
336.836, 337.129, 476.594, 5000.000, 1.746
337.675, 337.964, 477.778, 5000.000, 1.760
338.520, 338.793, 478.961, 5000.000, 1.773
339.406, 339.576, 480.142, 5000.000, 1.786
340.287, 340.364, 481.322, 5000.000, 1.800
341.166, 341.155, 482.504, 5000.000, 1.813
342.043, 341.947, 483.685, 5000.000, 1.827
342.922, 342.738, 484.867, 5000.000, 1.840
343.803, 343.526, 486.048, 5000.000, 1.854
344.689, 344.310, 487.229, 5000.000, 1.867
345.534, 345.138, 488.413, 5000.000, 1.880
346.373, 345.973, 489.596, 5000.000, 1.894
347.207, 346.814, 490.780, 5000.000, 1.907
348.037, 347.660, 491.964, 5000.000, 1.921
348.863, 348.509, 493.149, 5000.000, 1.934
349.686, 349.362, 494.333, 5000.000, 1.948
350.507, 350.217, 495.518, 5000.000, 1.961
351.328, 351.072, 496.704, 5000.000, 1.975
352.182, 351.891, 497.886, 5000.000, 1.988
353.024, 352.722, 499.070, 5000.000, 2.002
353.857, 353.564, 500.254, 5000.000, 2.015
354.682, 354.415, 501.439, 5000.000, 2.029
355.501, 355.273, 502.625, 5000.000, 2.042
356.315, 356.136, 503.811, 5000.000, 2.055
357.127, 357.002, 504.997, 5000.000, 2.069
357.937, 357.868, 506.184, 5000.000, 2.082
358.749, 358.734, 507.370, 5000.000, 2.096
359.563, 359.597, 508.556, 5000.000, 2.109
360.382, 360.455, 509.742, 5000.000, 2.123
361.207, 361.306, 510.927, 5000.000, 2.136
362.040, 362.148, 512.112, 5000.000, 2.150
362.882, 362.979, 513.295, 5000.000, 2.163
363.736, 363.798, 514.477, 5000.000, 2.177
364.557, 364.653, 515.663, 5000.000, 2.190
365.411, 365.471, 516.845, 5000.000, 2.204
366.256, 366.300, 518.028, 5000.000, 2.217
367.091, 367.140, 519.212, 5000.000, 2.231
367.919, 367.987, 520.397, 5000.000, 2.244
368.742, 368.839, 521.582, 5000.000, 2.258
369.562, 369.696, 522.768, 5000.000, 2.271
370.380, 370.555, 523.954, 5000.000, 2.284
371.198, 371.414, 525.140, 5000.000, 2.298
372.017, 372.271, 526.325, 5000.000, 2.311
372.840, 373.124, 527.511, 5000.000, 2.325
373.669, 373.971, 528.695, 5000.000, 2.338
374.504, 374.810, 529.879, 5000.000, 2.352
375.348, 375.639, 531.062, 5000.000, 2.365
376.203, 376.457, 532.245, 5000.000, 2.379
377.024, 377.313, 533.430, 5000.000, 2.392
377.844, 378.168, 534.616, 5000.000, 2.406
378.666, 379.023, 535.801, 5000.000, 2.419
379.489, 379.876, 536.986, 5000.000, 2.433
380.315, 380.726, 538.171, 5000.000, 2.446
381.145, 381.571, 539.356, 5000.000, 2.460
381.978, 382.412, 540.540, 5000.000, 2.473
382.817, 383.247, 541.724, 5000.000, 2.486
383.663, 384.076, 542.907, 5000.000, 2.500
384.515, 384.896, 544.090, 5000.000, 2.513
385.409, 385.670, 545.268, 5000.000, 2.527
386.299, 386.449, 546.448, 5000.000, 2.540
387.187, 387.229, 547.628, 5000.000, 2.554
388.075, 388.009, 548.810, 5000.000, 2.567
388.965, 388.787, 549.992, 5000.000, 2.580
389.859, 389.562, 551.175, 5000.000, 2.594
390.711, 390.382, 552.357, 5000.000, 2.607
391.557, 391.210, 553.539, 5000.000, 2.621
392.396, 392.045, 554.722, 5000.000, 2.634
393.230, 392.886, 555.905, 5000.000, 2.648
394.059, 393.732, 557.089, 5000.000, 2.661
394.885, 394.582, 558.273, 5000.000, 2.675
395.708, 395.435, 559.458, 5000.000, 2.688
396.530, 396.289, 560.642, 5000.000, 2.702
397.350, 397.145, 561.827, 5000.000, 2.715
398.171, 398.001, 563.012, 5000.000, 2.729
398.993, 398.855, 564.197, 5000.000, 2.742
399.816, 399.708, 565.382, 5000.000, 2.755
400.642, 400.558, 566.567, 5000.000, 2.769
401.471, 401.404, 567.751, 5000.000, 2.782
402.305, 402.245, 568.936, 5000.000, 2.796
403.177, 403.043, 570.117, 5000.000, 2.809
404.044, 403.848, 571.299, 5000.000, 2.823
404.906, 404.657, 572.481, 5000.000, 2.836
405.765, 405.470, 573.664, 5000.000, 2.850
406.623, 406.284, 574.846, 5000.000, 2.863
407.482, 407.096, 576.029, 5000.000, 2.876
408.344, 407.906, 577.212, 5000.000, 2.890
409.211, 408.711, 578.394, 5000.000, 2.903
410.083, 409.509, 579.576, 5000.000, 2.917
410.917, 410.350, 580.760, 5000.000, 2.930
411.746, 411.196, 581.944, 5000.000, 2.944
412.572, 412.045, 583.128, 5000.000, 2.957
413.395, 412.898, 584.313, 5000.000, 2.971
414.217, 413.753, 585.498, 5000.000, 2.984
415.038, 414.608, 586.683, 5000.000, 2.998
415.858, 415.464, 587.868, 5000.000, 3.011
416.680, 416.319, 589.053, 5000.000, 3.025
417.536, 417.134, 590.236, 5000.000, 3.038
418.383, 417.961, 591.419, 5000.000, 3.051
419.222, 418.796, 592.603, 5000.000, 3.065
420.055, 419.638, 593.787, 5000.000, 3.078
420.883, 420.485, 594.972, 5000.000, 3.092
421.709, 421.335, 596.156, 5000.000, 3.105
422.534, 422.186, 597.341, 5000.000, 3.119
423.360, 423.036, 598.526, 5000.000, 3.132
424.188, 423.883, 599.711, 5000.000, 3.146
425.021, 424.725, 600.895, 5000.000, 3.159
425.860, 425.561, 602.079, 5000.000, 3.173
426.707, 426.387, 603.262, 5000.000, 3.186
427.563, 427.203, 604.445, 5000.000, 3.200
428.385, 428.057, 605.630, 5000.000, 3.213
429.205, 428.913, 606.815, 5000.000, 3.226
430.026, 429.769, 608.001, 5000.000, 3.240
430.881, 430.586, 609.183, 5000.000, 3.253
431.725, 431.416, 610.367, 5000.000, 3.267
432.560, 432.255, 611.551, 5000.000, 3.280
433.389, 433.102, 612.735, 5000.000, 3.294
434.212, 433.955, 613.921, 5000.000, 3.307
435.031, 434.812, 615.106, 5000.000, 3.321
435.849, 435.671, 616.292, 5000.000, 3.334
436.667, 436.529, 617.477, 5000.000, 3.348
437.487, 437.386, 618.663, 5000.000, 3.361
438.310, 438.239, 619.848, 5000.000, 3.375
439.138, 439.086, 621.033, 5000.000, 3.388
439.973, 439.925, 622.217, 5000.000, 3.402
440.818, 440.755, 623.400, 5000.000, 3.415
441.673, 441.572, 624.583, 5000.000, 3.428
442.493, 442.428, 625.768, 5000.000, 3.442
443.314, 443.284, 626.954, 5000.000, 3.455
444.135, 444.138, 628.139, 5000.000, 3.469
444.959, 444.991, 629.325, 5000.000, 3.482
445.784, 445.841, 630.510, 5000.000, 3.496
446.647, 446.650, 631.691, 5000.000, 3.509
447.502, 447.467, 632.873, 5000.000, 3.523
448.351, 448.292, 634.056, 5000.000, 3.536
449.195, 449.121, 635.240, 5000.000, 3.550
450.036, 449.953, 636.423, 5000.000, 3.563
450.877, 450.787, 637.607, 5000.000, 3.577
451.719, 451.619, 638.791, 5000.000, 3.590
452.563, 452.448, 639.974, 5000.000, 3.603
453.412, 453.273, 641.157, 5000.000, 3.617
454.266, 454.090, 642.340, 5000.000, 3.630
455.129, 454.899, 643.522, 5000.000, 3.644
455.955, 455.749, 644.707, 5000.000, 3.657
456.778, 456.602, 645.892, 5000.000, 3.671
457.600, 457.456, 647.077, 5000.000, 3.684
458.421, 458.312, 648.262, 5000.000, 3.698
459.241, 459.168, 649.448, 5000.000, 3.711
460.063, 460.022, 650.633, 5000.000, 3.725
460.886, 460.875, 651.818, 5000.000, 3.738
461.712, 461.725, 653.003, 5000.000, 3.752
462.541, 462.571, 654.188, 5000.000, 3.765
463.375, 463.412, 655.372, 5000.000, 3.778
464.214, 464.247, 656.556, 5000.000, 3.792
465.093, 465.038, 657.736, 5000.000, 3.805
465.966, 465.835, 658.918, 5000.000, 3.819
466.836, 466.636, 660.100, 5000.000, 3.832
