x, y, length, r, ctrl
165.243, 167.115, 234.990, 5000.000, 0.000
166.061, 167.973, 236.175, 5000.000, 0.000
166.882, 168.828, 237.360, 5000.000, 0.000
167.707, 169.678, 238.545, 5000.000, 0.000
168.535, 170.524, 239.729, 5000.000, 0.000
169.369, 171.364, 240.913, 5000.000, 0.000
170.210, 172.198, 242.096, 5000.000, 0.000
171.057, 173.023, 243.279, 5000.000, 0.000
171.913, 173.840, 244.461, 5000.000, 0.000
172.810, 174.610, 245.640, 5000.000, 0.000
173.706, 175.382, 246.820, 5000.000, 0.000
174.600, 176.156, 248.001, 5000.000, 0.000
175.495, 176.929, 249.182, 5000.000, 0.000
176.393, 177.699, 250.363, 5000.000, 0.000
177.248, 178.516, 251.546, 5000.000, 0.000
178.096, 179.341, 252.729, 5000.000, 0.000
178.936, 180.174, 253.912, 5000.000, 0.000
179.770, 181.014, 255.095, 5000.000, 0.000
180.599, 181.860, 256.279, 5000.000, 0.000
181.423, 182.711, 257.463, 5000.000, 0.000
182.244, 183.566, 258.647, 5000.000, 0.000
183.062, 184.424, 259.831, 5000.000, 0.000
183.879, 185.283, 261.016, 5000.000, 0.000
184.694, 186.144, 262.202, 5000.000, 0.000
185.510, 187.004, 263.387, 5000.000, 0.000
186.326, 187.864, 264.573, 5000.000, 0.000
187.144, 188.722, 265.758, 5000.000, 0.000
187.998, 189.539, 266.940, 5000.000, 0.000
188.844, 190.367, 268.122, 5000.000, 0.000
189.682, 191.202, 269.306, 5000.000, 0.000
190.515, 192.043, 270.490, 5000.000, 0.000
191.345, 192.889, 271.674, 5000.000, 0.000
192.173, 193.736, 272.858, 5000.000, 0.000
193.000, 194.583, 274.043, 5000.000, 0.000
193.830, 195.428, 275.227, 5000.000, 0.000
194.663, 196.269, 276.411, 5000.000, 0.000
195.501, 197.105, 277.594, 5000.000, 0.000
196.347, 197.932, 278.777, 5000.000, 0.000
197.201, 198.750, 279.959, 5000.000, 0.000
198.019, 199.608, 281.144, 5000.000, 0.000
198.836, 200.467, 282.330, 5000.000, 0.000
199.651, 201.328, 283.515, 5000.000, 0.000
200.467, 202.188, 284.700, 5000.000, 0.000
201.283, 203.048, 285.886, 5000.000, 0.000
202.101, 203.906, 287.071, 5000.000, 0.000
202.922, 204.760, 288.256, 5000.000, 0.000
203.746, 205.611, 289.441, 5000.000, 0.000
204.575, 206.457, 290.625, 5000.000, 0.000
205.409, 207.297, 291.809, 5000.000, 0.000
206.283, 208.093, 292.989, 5000.000, 0.000
207.152, 208.896, 294.171, 5000.000, 0.000
208.017, 209.702, 295.353, 5000.000, 0.000
208.880, 210.510, 296.535, 5000.000, 0.000
209.743, 211.318, 297.717, 5000.000, 0.000
210.608, 212.124, 298.899, 5000.000, 0.000
211.476, 212.926, 300.081, 5000.000, 0.000
212.350, 213.722, 301.263, 5000.000, 0.000
213.184, 214.562, 302.446, 5000.000, 0.000
214.013, 215.408, 303.630, 5000.000, 0.000
214.838, 216.259, 304.814, 5000.000, 0.000
215.658, 217.114, 305.999, 5000.000, 0.000
216.477, 217.971, 307.183, 5000.000, 0.000
217.293, 218.831, 308.368, 5000.000, 0.000
218.108, 219.692, 309.553, 5000.000, 0.000
218.924, 220.552, 310.738, 5000.000, 0.000
219.740, 221.412, 311.923, 5000.000, 0.000
220.558, 222.269, 313.108, 5000.000, 0.000
221.379, 223.124, 314.293, 5000.000, 0.000
222.204, 223.975, 315.477, 5000.000, 0.000
223.032, 224.821, 316.661, 5000.000, 0.000
223.900, 225.624, 317.842, 5000.000, 0.000
224.761, 226.434, 319.024, 5000.000, 0.000
225.585, 227.286, 320.209, 5000.000, 0.000
226.418, 228.127, 321.393, 5000.000, 0.000
227.296, 228.919, 322.574, 5000.000, 0.000
228.172, 229.713, 323.755, 5000.000, 0.012
229.050, 230.505, 324.936, 5000.000, 0.030
229.930, 231.295, 326.118, 5000.000, 0.048
230.814, 232.079, 327.299, 5000.000, 0.067
231.658, 232.908, 328.482, 5000.000, 0.085
232.496, 233.745, 329.666, 5000.000, 0.103
233.328, 234.587, 330.849, 5000.000, 0.122
234.156, 235.434, 332.033, 5000.000, 0.140
234.980, 236.284, 333.217, 5000.000, 0.158
235.802, 237.138, 334.402, 5000.000, 0.177
236.622, 237.994, 335.586, 5000.000, 0.195
237.441, 238.850, 336.771, 5000.000, 0.213
238.260, 239.707, 337.955, 5000.000, 0.232
239.080, 240.563, 339.140, 5000.000, 0.250
239.902, 241.417, 340.325, 5000.000, 0.269
240.726, 242.267, 341.510, 5000.000, 0.287
241.554, 243.114, 342.694, 5000.000, 0.305
242.386, 243.956, 343.878, 5000.000, 0.324
243.257, 244.756, 345.059, 5000.000, 0.342
244.122, 245.562, 346.240, 5000.000, 0.360
244.983, 246.373, 347.422, 5000.000, 0.379
245.841, 247.186, 348.605, 5000.000, 0.397
246.698, 248.001, 349.787, 5000.000, 0.415
247.556, 248.815, 350.970, 5000.000, 0.434
248.416, 249.626, 352.152, 5000.000, 0.452
249.234, 250.484, 353.337, 5000.000, 0.470
250.045, 251.350, 354.522, 5000.000, 0.489
250.895, 252.173, 355.704, 5000.000, 0.507
251.752, 252.987, 356.887, 5000.000, 0.525
252.573, 253.842, 358.071, 5000.000, 0.544
253.391, 254.699, 359.256, 5000.000, 0.562
254.208, 255.559, 360.441, 5000.000, 0.580
255.023, 256.419, 361.626, 5000.000, 0.599
255.839, 257.280, 362.811, 5000.000, 0.617
256.655, 258.140, 363.996, 5000.000, 0.636
257.473, 258.997, 365.181, 5000.000, 0.654
258.294, 259.852, 366.366, 5000.000, 0.672
259.118, 260.703, 367.551, 5000.000, 0.691
259.947, 261.549, 368.735, 5000.000, 0.709
260.781, 262.389, 369.919, 5000.000, 0.727
261.622, 263.222, 371.102, 5000.000, 0.746
262.469, 264.047, 372.285, 5000.000, 0.764
263.358, 264.827, 373.465, 5000.000, 0.782
264.243, 265.611, 374.645, 5000.000, 0.801
265.127, 266.396, 375.827, 5000.000, 0.819
266.011, 267.182, 377.008, 5000.000, 0.837
266.896, 267.965, 378.190, 5000.000, 0.856
267.785, 268.745, 379.371, 5000.000, 0.874
268.632, 269.571, 380.554, 5000.000, 0.892
269.473, 270.404, 381.737, 5000.000, 0.911
270.307, 271.244, 382.920, 5000.000, 0.929
271.136, 272.090, 384.104, 5000.000, 0.947
271.960, 272.941, 385.288, 5000.000, 0.966
272.781, 273.795, 386.472, 5000.000, 0.984
273.599, 274.653, 387.656, 5000.000, 1.002
274.415, 275.513, 388.841, 5000.000, 1.021
275.231, 276.373, 390.026, 5000.000, 1.039
276.046, 277.234, 391.211, 5000.000, 1.057
276.863, 278.093, 392.396, 5000.000, 1.076
277.714, 278.914, 393.578, 5000.000, 1.094
278.556, 279.745, 394.761, 5000.000, 1.112
279.390, 280.586, 395.945, 5000.000, 1.131
280.218, 281.433, 397.130, 5000.000, 1.149
281.041, 282.285, 398.314, 5000.000, 1.168
281.862, 283.140, 399.499, 5000.000, 1.186
282.682, 283.996, 400.684, 5000.000, 1.204
283.502, 284.851, 401.869, 5000.000, 1.223
284.326, 285.703, 403.054, 5000.000, 1.241
285.153, 286.550, 404.238, 5000.000, 1.259
285.987, 287.390, 405.422, 5000.000, 1.278
286.829, 288.221, 406.605, 5000.000, 1.296
287.681, 289.042, 407.788, 5000.000, 1.314
288.497, 289.902, 408.973, 5000.000, 1.333
289.313, 290.762, 410.158, 5000.000, 1.351
290.128, 291.623, 411.344, 5000.000, 1.370
290.945, 292.482, 412.529, 5000.000, 1.388
291.763, 293.340, 413.714, 5000.000, 1.406
292.583, 294.195, 414.899, 5000.000, 1.425
293.408, 295.046, 416.084, 5000.000, 1.443
294.237, 295.892, 417.268, 5000.000, 1.461
295.071, 296.732, 418.452, 5000.000, 1.480
295.911, 297.565, 419.635, 5000.000, 1.498
296.758, 298.390, 420.818, 5000.000, 1.516
297.647, 299.170, 421.999, 5000.000, 1.535
298.533, 299.954, 423.181, 5000.000, 1.553
299.416, 300.739, 424.363, 5000.000, 1.571
300.300, 301.525, 425.545, 5000.000, 1.590
301.185, 302.308, 426.727, 5000.000, 1.608
302.074, 303.088, 427.909, 5000.000, 1.626
302.922, 303.913, 429.091, 5000.000, 1.645
303.762, 304.747, 430.274, 5000.000, 1.663
304.596, 305.587, 431.457, 5000.000, 1.681
305.425, 306.433, 432.640, 5000.000, 1.700
306.249, 307.283, 433.824, 5000.000, 1.718
307.070, 308.138, 435.008, 5000.000, 1.736
307.888, 308.996, 436.192, 5000.000, 1.755
308.705, 309.855, 437.376, 5000.000, 1.773
309.520, 310.716, 438.560, 5000.000, 1.791
310.336, 311.577, 439.745, 5000.000, 1.810
311.152, 312.436, 440.930, 5000.000, 1.828
311.970, 313.294, 442.114, 5000.000, 1.847
312.791, 314.149, 443.299, 5000.000, 1.865
313.615, 314.999, 444.483, 5000.000, 1.883
314.444, 315.845, 445.668, 5000.000, 1.902
315.278, 316.685, 446.851, 5000.000, 1.920
316.119, 317.519, 448.035, 5000.000, 1.938
316.966, 318.344, 449.218, 5000.000, 1.957
317.821, 319.161, 450.400, 5000.000, 1.975
318.719, 319.931, 451.580, 5000.000, 1.993
319.614, 320.703, 452.760, 5000.000, 2.012
320.475, 321.514, 453.943, 5000.000, 2.030
321.383, 322.273, 455.124, 5000.000, 2.048
322.292, 323.031, 456.305, 5000.000, 2.067
323.158, 323.836, 457.487, 5000.000, 2.085
324.015, 324.650, 458.670, 5000.000, 2.103
324.865, 325.474, 459.852, 5000.000, 2.122
325.707, 326.305, 461.035, 5000.000, 2.140
326.543, 327.143, 462.219, 5000.000, 2.158
327.373, 327.987, 463.402, 5000.000, 2.177
328.199, 328.836, 464.586, 5000.000, 2.195
329.022, 329.689, 465.769, 5000.000, 2.213
329.842, 330.544, 466.953, 5000.000, 2.232
330.660, 331.402, 468.138, 5000.000, 2.250
331.477, 332.261, 469.322, 5000.000, 2.268
332.294, 333.119, 470.507, 5000.000, 2.287
333.113, 333.977, 471.693, 5000.000, 2.305
333.933, 334.833, 472.878, 5000.000, 2.323
334.755, 335.685, 474.063, 5000.000, 2.342
335.581, 336.534, 475.247, 5000.000, 2.360
336.412, 337.378, 476.431, 5000.000, 2.379
337.281, 338.179, 477.612, 5000.000, 2.397
338.144, 338.987, 478.793, 5000.000, 2.415
339.003, 339.800, 479.975, 5000.000, 2.433
339.859, 340.616, 481.157, 5000.000, 2.452
340.715, 341.433, 482.340, 5000.000, 2.470
341.571, 342.249, 483.522, 5000.000, 2.488
342.429, 343.062, 484.704, 5000.000, 2.507
343.293, 343.870, 485.886, 5000.000, 2.525
344.115, 344.723, 487.071, 5000.000, 2.543
344.932, 345.582, 488.256, 5000.000, 2.562
345.790, 346.396, 489.438, 5000.000, 2.580
346.610, 347.251, 490.623, 5000.000, 2.599
347.428, 348.108, 491.808, 5000.000, 2.617
348.245, 348.968, 492.993, 5000.000, 2.635
349.060, 349.829, 494.178, 5000.000, 2.654
349.876, 350.689, 495.363, 5000.000, 2.672
350.692, 351.549, 496.548, 5000.000, 2.690
351.510, 352.406, 497.734, 5000.000, 2.709
352.331, 353.261, 498.919, 5000.000, 2.727
353.156, 354.112, 500.103, 5000.000, 2.745
354.018, 354.921, 501.284, 5000.000, 2.764
354.873, 355.738, 502.466, 5000.000, 2.782
355.723, 356.560, 503.649, 5000.000, 2.800
356.569, 357.387, 504.832, 5000.000, 2.819
357.414, 358.216, 506.015, 5000.000, 2.837
358.259, 359.044, 507.198, 5000.000, 2.855
359.105, 359.871, 508.381, 5000.000, 2.874
359.955, 360.693, 509.564, 5000.000, 2.892
360.810, 361.510, 510.746, 5000.000, 2.910
361.672, 362.319, 511.928, 5000.000, 2.929
362.497, 363.170, 513.113, 5000.000, 2.947
363.318, 364.025, 514.297, 5000.000, 2.966
364.136, 364.882, 515.482, 5000.000, 2.984
364.952, 365.742, 516.667, 5000.000, 3.002
365.768, 366.603, 517.852, 5000.000, 3.021
366.583, 367.463, 519.038, 5000.000, 3.039
367.399, 368.323, 520.223, 5000.000, 3.057
368.218, 369.180, 521.408, 5000.000, 3.076
369.038, 370.035, 522.593, 5000.000, 3.094
369.863, 370.886, 523.778, 5000.000, 3.112
370.691, 371.732, 524.962, 5000.000, 3.131
371.526, 372.572, 526.146, 5000.000, 3.149
372.366, 373.405, 527.329, 5000.000, 3.168
373.213, 374.231, 528.512, 5000.000, 3.186
374.069, 375.047, 529.694, 5000.000, 3.204
374.967, 375.817, 530.873, 5000.000, 3.222
375.862, 376.590, 532.054, 5000.000, 3.241
376.756, 377.364, 533.235, 5000.000, 3.259
377.651, 378.137, 534.416, 5000.000, 3.277
378.549, 378.907, 535.597, 5000.000, 3.296
379.404, 379.723, 536.780, 5000.000, 3.314
380.252, 380.549, 537.963, 5000.000, 3.332
381.092, 381.382, 539.146, 5000.000, 3.351
381.926, 382.222, 540.329, 5000.000, 3.369
382.755, 383.068, 541.513, 5000.000, 3.387
383.579, 383.919, 542.697, 5000.000, 3.406
384.400, 384.773, 543.881, 5000.000, 3.424
385.218, 385.631, 545.065, 5000.000, 3.442
386.035, 386.491, 546.249, 5000.000, 3.461
386.850, 387.351, 547.434, 5000.000, 3.479
387.666, 388.212, 548.620, 5000.000, 3.498
388.482, 389.071, 549.805, 5000.000, 3.516
389.300, 389.929, 550.990, 5000.000, 3.534
390.121, 390.784, 552.175, 5000.000, 3.553
390.945, 391.635, 553.360, 5000.000, 3.571
391.774, 392.481, 554.544, 5000.000, 3.589
392.642, 393.284, 555.725, 5000.000, 3.608
393.503, 394.094, 556.906, 5000.000, 3.626
394.360, 394.909, 558.088, 5000.000, 3.644
395.215, 395.726, 559.271, 5000.000, 3.663
396.068, 396.545, 560.453, 5000.000, 3.681
396.922, 397.363, 561.635, 5000.000, 3.699
397.779, 398.178, 562.818, 5000.000, 3.718
398.641, 398.988, 564.000, 5000.000, 3.736
399.509, 399.791, 565.182, 5000.000, 3.754
400.337, 400.637, 566.366, 5000.000, 3.773
401.162, 401.488, 567.550, 5000.000, 3.791
401.982, 402.342, 568.735, 5000.000, 3.809
402.801, 403.200, 569.919, 5000.000, 3.828
403.617, 404.060, 571.105, 5000.000, 3.846
404.432, 404.920, 572.290, 5000.000, 3.865
405.248, 405.781, 573.475, 5000.000, 3.883
406.064, 406.640, 574.660, 5000.000, 3.901
406.883, 407.498, 575.846, 5000.000, 3.920
407.703, 408.353, 577.031, 5000.000, 3.938
408.561, 409.167, 578.212, 5000.000, 3.956
409.411, 409.989, 579.395, 5000.000, 3.975
410.255, 410.819, 580.578, 5000.000, 3.993
411.094, 411.653, 581.761, 5000.000, 4.011
411.931, 412.491, 582.945, 5000.000, 4.030
412.766, 413.329, 584.128, 5000.000, 4.048
413.603, 414.166, 585.312, 5000.000, 4.066
414.442, 415.001, 586.496, 5000.000, 4.085
415.286, 415.830, 587.679, 5000.000, 4.103
416.136, 416.653, 588.861, 5000.000, 4.121
416.994, 417.467, 590.044, 5000.000, 4.140
417.815, 418.321, 591.228, 5000.000, 4.158
418.633, 419.179, 592.413, 5000.000, 4.176
419.449, 420.039, 593.598, 5000.000, 4.195
420.265, 420.899, 594.784, 5000.000, 4.213
421.080, 421.760, 595.969, 5000.000, 4.232
421.896, 422.619, 597.154, 5000.000, 4.250
422.715, 423.477, 598.339, 5000.000, 4.268
423.535, 424.332, 599.524, 5000.000, 4.287
424.360, 425.183, 600.709, 5000.000, 4.305
425.189, 426.028, 601.893, 5000.000, 4.323
426.023, 426.869, 603.077, 5000.000, 4.342
426.863, 427.702, 604.260, 5000.000, 4.360
427.710, 428.527, 605.443, 5000.000, 4.378
428.566, 429.344, 606.625, 5000.000, 4.397
429.430, 430.151, 607.807, 5000.000, 4.415
430.338, 430.910, 608.987, 5000.000, 4.433
431.243, 431.671, 610.167, 5000.000, 4.452
432.149, 432.432, 611.349, 5000.000, 4.470
433.057, 433.191, 612.530, 5000.000, 4.488
433.921, 433.998, 613.712, 5000.000, 4.507
434.777, 434.815, 614.895, 5000.000, 4.525
435.624, 435.640, 616.078, 5000.000, 4.543
436.464, 436.473, 617.261, 5000.000, 4.562
437.298, 437.314, 618.444, 5000.000, 4.580
438.127, 438.159, 619.627, 5000.000, 4.598
438.952, 439.010, 620.811, 5000.000, 4.617
439.772, 439.865, 621.995, 5000.000, 4.635
440.591, 440.723, 623.179, 5000.000, 4.653
441.407, 441.582, 624.363, 5000.000, 4.672
442.222, 442.443, 625.548, 5000.000, 4.690
443.038, 443.303, 626.733, 5000.000, 4.709
443.854, 444.163, 627.919, 5000.000, 4.727
444.672, 445.021, 629.104, 5000.000, 4.745
445.493, 445.875, 630.289, 5000.000, 4.764
446.318, 446.726, 631.474, 5000.000, 4.782
447.146, 447.572, 632.658, 5000.000, 4.800
447.980, 448.412, 633.841, 5000.000, 4.819
448.821, 449.245, 635.025, 5000.000, 4.837
449.702, 450.034, 636.204, 5000.000, 4.855
450.578, 450.827, 637.385, 5000.000, 4.874
451.452, 451.624, 638.566, 5000.000, 4.892
452.325, 452.421, 639.747, 5000.000, 4.910
453.199, 453.217, 640.928, 5000.000, 4.929
454.075, 454.011, 642.110, 5000.000, 4.947
454.956, 454.799, 643.291, 5000.000, 4.965
455.797, 455.632, 644.474, 5000.000, 4.984
456.631, 456.472, 645.658, 5000.000, 5.002
457.460, 457.318, 646.842, 5000.000, 5.020
458.284, 458.169, 648.026, 5000.000, 5.039
459.105, 459.024, 649.211, 5000.000, 5.057
459.923, 459.881, 650.395, 5000.000, 5.075
460.739, 460.741, 651.580, 5000.000, 5.094
461.555, 461.602, 652.766, 5000.000, 5.112
462.370, 462.462, 653.951, 5000.000, 5.130
463.187, 463.322, 655.137, 5000.000, 5.149
464.005, 464.179, 656.322, 5000.000, 5.167
464.826, 465.034, 657.507, 5000.000, 5.186
465.650, 465.885, 658.692, 5000.000, 5.204
466.479, 466.731, 659.876, 5000.000, 5.222
