x, y, length, r, ctrl
285.318, 284.610, 403.015, 5000.000, 1.050
286.182, 285.417, 404.198, 5000.000, 1.065
287.037, 286.234, 405.380, 5000.000, 1.081
287.885, 287.059, 406.563, 5000.000, 1.096
288.725, 287.893, 407.745, 5000.000, 1.112
289.559, 288.733, 408.928, 5000.000, 1.127
290.388, 289.579, 410.111, 5000.000, 1.143
291.212, 290.429, 411.294, 5000.000, 1.158
292.033, 291.284, 412.478, 5000.000, 1.174
292.851, 292.142, 413.662, 5000.000, 1.189
293.668, 293.001, 414.846, 5000.000, 1.205
294.483, 293.862, 416.030, 5000.000, 1.220
295.299, 294.722, 417.214, 5000.000, 1.236
296.115, 295.582, 418.400, 5000.000, 1.251
296.967, 296.403, 419.582, 5000.000, 1.267
297.809, 297.234, 420.765, 5000.000, 1.282
298.643, 298.075, 421.949, 5000.000, 1.298
299.470, 298.922, 423.134, 5000.000, 1.313
300.294, 299.774, 424.318, 5000.000, 1.329
301.114, 300.629, 425.503, 5000.000, 1.345
301.934, 301.484, 426.688, 5000.000, 1.360
302.755, 302.339, 427.873, 5000.000, 1.376
303.578, 303.191, 429.058, 5000.000, 1.391
304.406, 304.038, 430.242, 5000.000, 1.407
305.240, 304.879, 431.426, 5000.000, 1.422
306.081, 305.710, 432.609, 5000.000, 1.438
306.933, 306.531, 433.792, 5000.000, 1.453
307.750, 307.390, 434.977, 5000.000, 1.469
308.565, 308.251, 436.162, 5000.000, 1.484
309.380, 309.112, 437.348, 5000.000, 1.500
310.197, 309.971, 438.533, 5000.000, 1.515
311.015, 310.829, 439.718, 5000.000, 1.531
311.836, 311.684, 440.903, 5000.000, 1.547
312.660, 312.534, 442.088, 5000.000, 1.562
313.522, 313.343, 443.269, 5000.000, 1.578
314.378, 314.160, 444.452, 5000.000, 1.593
315.228, 314.983, 445.635, 5000.000, 1.609
316.074, 315.809, 446.818, 5000.000, 1.624
316.919, 316.638, 448.001, 5000.000, 1.640
317.763, 317.467, 449.184, 5000.000, 1.655
318.610, 318.293, 450.367, 5000.000, 1.671
319.459, 319.116, 451.550, 5000.000, 1.686
320.315, 319.933, 452.732, 5000.000, 1.702
321.177, 320.742, 453.915, 5000.000, 1.717
322.001, 321.592, 455.099, 5000.000, 1.733
322.822, 322.447, 456.283, 5000.000, 1.748
323.640, 323.305, 457.468, 5000.000, 1.764
324.457, 324.164, 458.653, 5000.000, 1.779
325.272, 325.025, 459.838, 5000.000, 1.795
326.088, 325.886, 461.023, 5000.000, 1.810
326.904, 326.745, 462.208, 5000.000, 1.826
327.722, 327.603, 463.393, 5000.000, 1.842
328.543, 328.458, 464.578, 5000.000, 1.857
329.367, 329.308, 465.762, 5000.000, 1.873
330.196, 330.154, 466.946, 5000.000, 1.888
331.030, 330.994, 468.130, 5000.000, 1.904
331.871, 331.828, 469.314, 5000.000, 1.919
332.718, 332.653, 470.497, 5000.000, 1.935
333.573, 333.470, 471.679, 5000.000, 1.950
334.438, 334.276, 472.862, 5000.000, 1.966
335.312, 335.073, 474.044, 5000.000, 1.981
336.196, 335.857, 475.225, 5000.000, 1.997
337.126, 336.592, 476.407, 5000.000, 2.012
338.056, 337.327, 477.590, 5000.000, 2.028
338.941, 338.111, 478.772, 5000.000, 2.043
339.815, 338.907, 479.955, 5000.000, 2.059
340.679, 339.714, 481.137, 5000.000, 2.074
341.534, 340.531, 482.319, 5000.000, 2.090
342.382, 341.356, 483.501, 5000.000, 2.105
343.222, 342.189, 484.683, 5000.000, 2.121
344.056, 343.029, 485.866, 5000.000, 2.136
344.885, 343.875, 487.048, 5000.000, 2.152
345.709, 344.726, 488.231, 5000.000, 2.167
346.530, 345.581, 489.415, 5000.000, 2.183
347.348, 346.438, 490.598, 5000.000, 2.198
348.165, 347.298, 491.782, 5000.000, 2.214
348.980, 348.159, 492.966, 5000.000, 2.229
349.796, 349.019, 494.150, 5000.000, 2.245
350.646, 349.842, 495.333, 5000.000, 2.261
351.485, 350.676, 496.517, 5000.000, 2.276
352.315, 351.520, 497.701, 5000.000, 2.292
353.139, 352.372, 498.885, 5000.000, 2.307
353.956, 353.230, 500.071, 5000.000, 2.323
354.771, 354.092, 501.256, 5000.000, 2.338
355.584, 354.956, 502.442, 5000.000, 2.354
356.396, 355.819, 503.628, 5000.000, 2.369
357.211, 356.681, 504.813, 5000.000, 2.385
358.029, 357.539, 505.999, 5000.000, 2.400
358.852, 358.391, 507.183, 5000.000, 2.416
359.682, 359.235, 508.368, 5000.000, 2.431
360.522, 360.069, 509.551, 5000.000, 2.447
361.371, 360.892, 510.733, 5000.000, 2.463
362.187, 361.753, 511.918, 5000.000, 2.478
363.002, 362.613, 513.104, 5000.000, 2.494
363.819, 363.473, 514.289, 5000.000, 2.509
364.637, 364.331, 515.475, 5000.000, 2.525
365.458, 365.185, 516.660, 5000.000, 2.540
366.282, 366.036, 517.844, 5000.000, 2.556
367.144, 366.845, 519.025, 5000.000, 2.571
368.000, 367.662, 520.207, 5000.000, 2.587
368.850, 368.485, 521.390, 5000.000, 2.602
369.696, 369.311, 522.573, 5000.000, 2.618
370.541, 370.140, 523.756, 5000.000, 2.633
371.385, 370.968, 524.939, 5000.000, 2.649
372.231, 371.795, 526.122, 5000.000, 2.664
373.081, 372.618, 527.305, 5000.000, 2.680
373.937, 373.434, 528.487, 5000.000, 2.695
374.799, 374.243, 529.670, 5000.000, 2.711
375.623, 375.094, 530.854, 5000.000, 2.726
376.444, 375.949, 532.038, 5000.000, 2.742
377.262, 376.807, 533.223, 5000.000, 2.758
378.079, 377.666, 534.408, 5000.000, 2.773
378.894, 378.527, 535.593, 5000.000, 2.789
379.710, 379.387, 536.778, 5000.000, 2.804
380.526, 380.247, 537.963, 5000.000, 2.820
381.344, 381.105, 539.148, 5000.000, 2.835
382.165, 381.959, 540.333, 5000.000, 2.851
382.989, 382.810, 541.518, 5000.000, 2.866
383.818, 383.656, 542.702, 5000.000, 2.882
384.652, 384.496, 543.886, 5000.000, 2.897
385.493, 385.329, 545.069, 5000.000, 2.913
386.340, 386.155, 546.252, 5000.000, 2.928
387.195, 386.971, 547.434, 5000.000, 2.944
388.060, 387.778, 548.617, 5000.000, 2.959
388.934, 388.574, 549.799, 5000.000, 2.975
389.852, 389.322, 550.981, 5000.000, 2.990
390.769, 390.070, 552.165, 5000.000, 3.006
391.687, 390.818, 553.348, 5000.000, 3.022
392.561, 391.614, 554.530, 5000.000, 3.037
393.426, 392.421, 555.712, 5000.000, 3.053
394.281, 393.237, 556.893, 5000.000, 3.068
395.129, 394.063, 558.075, 5000.000, 3.084
395.969, 394.896, 559.257, 5000.000, 3.099
396.803, 395.736, 560.439, 5000.000, 3.115
397.632, 396.582, 561.622, 5000.000, 3.130
398.456, 397.433, 562.805, 5000.000, 3.146
399.277, 398.287, 563.988, 5000.000, 3.161
400.095, 399.145, 565.171, 5000.000, 3.177
400.912, 400.005, 566.355, 5000.000, 3.192
401.727, 400.865, 567.539, 5000.000, 3.208
402.543, 401.726, 568.724, 5000.000, 3.223
403.359, 402.585, 569.908, 5000.000, 3.239
404.177, 403.443, 571.092, 5000.000, 3.254
404.998, 404.298, 572.277, 5000.000, 3.270
405.822, 405.149, 573.461, 5000.000, 3.285
406.685, 405.958, 574.643, 5000.000, 3.301
407.540, 406.774, 575.826, 5000.000, 3.316
408.390, 407.597, 577.009, 5000.000, 3.332
409.236, 408.424, 578.192, 5000.000, 3.347
410.081, 409.252, 579.375, 5000.000, 3.363
410.925, 410.081, 580.558, 5000.000, 3.378
411.772, 410.907, 581.741, 5000.000, 3.394
412.621, 411.730, 582.924, 5000.000, 3.409
413.477, 412.547, 584.106, 5000.000, 3.425
414.339, 413.356, 585.288, 5000.000, 3.440
415.163, 414.207, 586.473, 5000.000, 3.456
415.984, 415.061, 587.657, 5000.000, 3.472
416.802, 415.919, 588.841, 5000.000, 3.487
417.619, 416.779, 590.026, 5000.000, 3.503
418.434, 417.639, 591.211, 5000.000, 3.518
419.250, 418.500, 592.396, 5000.000, 3.534
420.066, 419.359, 593.581, 5000.000, 3.549
420.884, 420.217, 594.766, 5000.000, 3.565
421.739, 421.035, 595.949, 5000.000, 3.580
422.584, 421.862, 597.132, 5000.000, 3.596
423.422, 422.698, 598.315, 5000.000, 3.611
424.255, 423.539, 599.499, 5000.000, 3.627
425.085, 424.384, 600.683, 5000.000, 3.642
425.913, 425.231, 601.868, 5000.000, 3.658
426.740, 426.078, 603.052, 5000.000, 3.673
427.570, 426.924, 604.236, 5000.000, 3.689
428.403, 427.765, 605.420, 5000.000, 3.705
429.241, 428.600, 606.603, 5000.000, 3.720
430.087, 429.428, 607.786, 5000.000, 3.736
430.941, 430.246, 608.969, 5000.000, 3.751
431.759, 431.103, 610.154, 5000.000, 3.767
432.576, 431.963, 611.339, 5000.000, 3.782
433.391, 432.823, 612.524, 5000.000, 3.798
434.207, 433.684, 613.710, 5000.000, 3.813
435.023, 434.544, 614.895, 5000.000, 3.829
435.841, 435.401, 616.080, 5000.000, 3.844
436.662, 436.256, 617.265, 5000.000, 3.860
437.486, 437.107, 618.450, 5000.000, 3.875
438.315, 437.953, 619.634, 5000.000, 3.891
439.149, 438.793, 620.818, 5000.000, 3.907
439.990, 439.626, 622.001, 5000.000, 3.922
440.837, 440.451, 623.184, 5000.000, 3.938
441.692, 441.268, 624.366, 5000.000, 3.953
442.557, 442.075, 625.547, 5000.000, 3.969
443.431, 442.871, 626.729, 5000.000, 3.984
444.315, 443.655, 627.912, 5000.000, 4.000
445.212, 444.427, 629.094, 5000.000, 4.015
446.120, 445.185, 630.277, 5000.000, 4.031
447.029, 445.943, 631.460, 5000.000, 4.046
447.925, 446.715, 632.643, 5000.000, 4.062
448.810, 447.499, 633.825, 5000.000, 4.077
449.684, 448.295, 635.007, 5000.000, 4.093
450.548, 449.102, 636.189, 5000.000, 4.108
451.404, 449.919, 637.371, 5000.000, 4.124
452.251, 450.744, 638.553, 5000.000, 4.139
453.091, 451.577, 639.734, 5000.000, 4.155
453.925, 452.417, 640.917, 5000.000, 4.170
454.754, 453.263, 642.099, 5000.000, 4.186
455.579, 454.114, 643.282, 5000.000, 4.201
456.399, 454.969, 644.465, 5000.000, 4.217
457.218, 455.827, 645.648, 5000.000, 4.232
458.034, 456.686, 646.832, 5000.000, 4.248
458.849, 457.547, 648.016, 5000.000, 4.263
459.665, 458.407, 649.200, 5000.000, 4.279
460.481, 459.267, 650.384, 5000.000, 4.294
461.299, 460.125, 651.568, 5000.000, 4.310
462.120, 460.979, 652.753, 5000.000, 4.325
462.945, 461.830, 653.938, 5000.000, 4.341
463.773, 462.676, 655.122, 5000.000, 4.356
464.641, 463.479, 656.303, 5000.000, 4.372
465.502, 464.289, 657.485, 5000.000, 4.387
466.359, 465.104, 658.667, 5000.000, 4.403
467.214, 465.922, 659.850, 5000.000, 4.419
