x, y, length, r, ctrl
118.551, 120.201, 168.741, 5000.000, 0.000
119.414, 121.010, 169.924, 5000.000, 0.000
120.240, 121.860, 171.109, 5000.000, 0.000
121.065, 122.711, 172.294, 5000.000, 0.000
121.889, 123.563, 173.479, 5000.000, 0.000
122.713, 124.416, 174.664, 5000.000, 0.000
123.571, 125.230, 175.847, 5000.000, 0.000
124.419, 126.056, 177.030, 5000.000, 0.000
125.258, 126.892, 178.215, 5000.000, 0.000
126.089, 127.736, 179.399, 5000.000, 0.000
126.916, 128.585, 180.584, 5000.000, 0.000
127.739, 129.439, 181.770, 5000.000, 0.000
128.560, 130.294, 182.955, 5000.000, 0.000
129.381, 131.150, 184.141, 5000.000, 0.000
130.204, 132.003, 185.327, 5000.000, 0.000
131.031, 132.853, 186.512, 5000.000, 0.000
131.862, 133.697, 187.697, 5000.000, 0.000
132.701, 134.533, 188.881, 5000.000, 0.000
133.549, 135.359, 190.064, 5000.000, 0.000
134.407, 136.173, 191.246, 5000.000, 0.000
135.231, 137.025, 192.432, 5000.000, 0.000
136.055, 137.878, 193.617, 5000.000, 0.000
136.880, 138.729, 194.803, 5000.000, 0.000
137.706, 139.579, 195.988, 5000.000, 0.000
138.536, 140.425, 197.173, 5000.000, 0.000
139.402, 141.230, 198.355, 5000.000, 0.000
140.260, 142.044, 199.537, 5000.000, 0.000
141.112, 142.866, 200.720, 5000.000, 0.000
141.959, 143.692, 201.903, 5000.000, 0.000
142.804, 144.520, 203.087, 5000.000, 0.000
143.648, 145.350, 204.271, 5000.000, 0.000
144.493, 146.179, 205.454, 5000.000, 0.000
145.341, 147.005, 206.638, 5000.000, 0.000
146.193, 147.826, 207.821, 5000.000, 0.000
147.051, 148.641, 209.003, 5000.000, 0.000
147.917, 149.446, 210.186, 5000.000, 0.000
148.746, 150.292, 211.370, 5000.000, 0.000
149.573, 151.142, 212.555, 5000.000, 0.000
150.397, 151.993, 213.740, 5000.000, 0.000
151.222, 152.846, 214.926, 5000.000, 0.000
152.046, 153.698, 216.111, 5000.000, 0.000
152.870, 154.549, 217.297, 5000.000, 0.000
153.697, 155.399, 218.482, 5000.000, 0.000
154.560, 156.208, 219.664, 5000.000, 0.000
155.413, 157.027, 220.847, 5000.000, 0.000
156.260, 157.854, 222.030, 5000.000, 0.000
157.101, 158.687, 223.214, 5000.000, 0.000
157.939, 159.524, 224.398, 5000.000, 0.000
158.775, 160.363, 225.583, 5000.000, 0.000
159.611, 161.202, 226.767, 5000.000, 0.000
160.449, 162.038, 227.951, 5000.000, 0.000
161.291, 162.871, 229.135, 5000.000, 0.000
162.137, 163.698, 230.318, 5000.000, 0.000
162.991, 164.517, 231.501, 5000.000, 0.000
163.854, 165.327, 232.684, 5000.000, 0.000
164.680, 166.176, 233.869, 5000.000, 0.000
165.505, 167.027, 235.054, 5000.000, 0.000
166.329, 167.880, 236.240, 5000.000, 0.000
167.153, 168.732, 237.425, 5000.000, 0.000
167.978, 169.584, 238.611, 5000.000, 0.000
168.805, 170.433, 239.796, 5000.000, 0.000
169.634, 171.280, 240.981, 5000.000, 0.000
170.500, 172.085, 242.162, 5000.000, 0.000
171.358, 172.899, 243.344, 5000.000, 0.000
172.210, 173.720, 244.527, 5000.000, 0.000
173.058, 174.546, 245.711, 5000.000, 0.000
173.902, 175.375, 246.894, 5000.000, 0.000
174.746, 176.205, 248.078, 5000.000, 0.000
175.591, 177.034, 249.262, 5000.000, 0.000
176.439, 177.860, 250.445, 5000.000, 0.000
177.291, 178.681, 251.628, 5000.000, 0.000
178.149, 179.495, 252.811, 5000.000, 0.000
179.015, 180.300, 253.993, 5000.000, 0.000
179.844, 181.147, 255.178, 5000.000, 0.000
180.671, 181.996, 256.363, 5000.000, 0.000
181.496, 182.848, 257.548, 5000.000, 0.000
182.320, 183.700, 258.733, 5000.000, 0.000
183.144, 184.553, 259.919, 5000.000, 0.000
183.969, 185.404, 261.104, 5000.000, 0.000
184.795, 186.253, 262.289, 5000.000, 0.000
185.658, 187.063, 263.471, 5000.000, 0.000
186.511, 187.882, 264.654, 5000.000, 0.000
187.358, 188.709, 265.838, 5000.000, 0.000
188.200, 189.542, 267.022, 5000.000, 0.000
189.037, 190.378, 268.206, 5000.000, 0.000
189.874, 191.217, 269.390, 5000.000, 0.000
190.710, 192.056, 270.574, 5000.000, 0.000
191.548, 192.893, 271.759, 5000.000, 0.000
192.389, 193.726, 272.943, 5000.000, 0.000
193.236, 194.553, 274.126, 5000.000, 0.000
194.089, 195.372, 275.309, 5000.000, 0.000
194.952, 196.181, 276.491, 5000.000, 0.000
195.778, 197.031, 277.676, 5000.000, 0.000
196.603, 197.882, 278.862, 5000.000, 0.000
197.427, 198.734, 280.047, 5000.000, 0.000
198.251, 199.587, 281.232, 5000.000, 0.000
199.076, 200.438, 282.417, 5000.000, 0.000
199.903, 201.288, 283.603, 5000.000, 0.000
200.765, 202.097, 284.785, 5000.000, 0.000
201.619, 202.916, 285.968, 5000.000, 0.000
202.466, 203.743, 287.151, 5000.000, 0.000
203.307, 204.576, 288.335, 5000.000, 0.000
204.145, 205.413, 289.519, 5000.000, 0.000
204.981, 206.251, 290.704, 5000.000, 0.000
205.817, 207.090, 291.888, 5000.000, 0.000
206.655, 207.927, 293.072, 5000.000, 0.000
207.497, 208.760, 294.256, 5000.000, 0.000
208.343, 209.587, 295.440, 5000.000, 0.000
209.197, 210.406, 296.623, 5000.000, 0.000
210.059, 211.215, 297.805, 5000.000, 0.000
210.886, 212.065, 298.990, 5000.000, 0.000
211.711, 212.916, 300.175, 5000.000, 0.000
212.535, 213.769, 301.360, 5000.000, 0.000
213.359, 214.621, 302.546, 5000.000, 0.000
214.184, 215.472, 303.731, 5000.000, 0.000
215.044, 216.285, 304.913, 5000.000, 0.000
215.894, 217.108, 306.097, 5000.000, 0.000
216.736, 217.939, 307.280, 5000.000, 0.000
217.572, 218.778, 308.465, 5000.000, 0.000
218.404, 219.622, 309.650, 5000.000, 0.000
219.233, 220.469, 310.834, 5000.000, 0.000
220.061, 221.316, 312.020, 5000.000, 0.000
220.891, 222.163, 313.204, 5000.000, 0.000
221.722, 223.007, 314.389, 5000.000, 0.000
222.558, 223.846, 315.574, 5000.000, 0.000
223.401, 224.677, 316.757, 5000.000, 0.000
224.251, 225.501, 317.941, 5000.000, 0.000
225.111, 226.313, 319.123, 5000.000, 0.000
225.936, 227.164, 320.308, 5000.000, 0.000
226.760, 228.017, 321.494, 5000.000, 0.000
227.584, 228.869, 322.679, 5000.000, 0.000
228.409, 229.720, 323.864, 5000.000, 0.009
229.235, 230.570, 325.050, 5000.000, 0.022
230.065, 231.416, 326.235, 5000.000, 0.034
230.897, 232.259, 327.419, 5000.000, 0.047
231.735, 233.096, 328.604, 5000.000, 0.060
232.577, 233.928, 329.787, 5000.000, 0.072
233.459, 234.716, 330.968, 5000.000, 0.085
234.335, 235.509, 332.149, 5000.000, 0.098
235.208, 236.307, 333.330, 5000.000, 0.110
236.079, 237.106, 334.512, 5000.000, 0.123
236.951, 237.905, 335.693, 5000.000, 0.135
237.824, 238.703, 336.875, 5000.000, 0.148
238.700, 239.496, 338.056, 5000.000, 0.160
239.582, 240.284, 339.238, 5000.000, 0.173
240.424, 241.116, 340.422, 5000.000, 0.186
241.262, 241.953, 341.606, 5000.000, 0.198
242.094, 242.796, 342.790, 5000.000, 0.211
242.924, 243.642, 343.975, 5000.000, 0.224
243.750, 244.492, 345.161, 5000.000, 0.236
244.575, 245.343, 346.346, 5000.000, 0.249
245.399, 246.195, 347.532, 5000.000, 0.261
246.223, 247.048, 348.717, 5000.000, 0.274
247.081, 247.862, 349.899, 5000.000, 0.287
247.929, 248.688, 351.083, 5000.000, 0.299
248.768, 249.524, 352.267, 5000.000, 0.312
249.599, 250.368, 353.451, 5000.000, 0.325
250.426, 251.217, 354.637, 5000.000, 0.337
251.249, 252.071, 355.822, 5000.000, 0.350
252.070, 252.926, 357.008, 5000.000, 0.362
252.891, 253.782, 358.194, 5000.000, 0.375
253.714, 254.635, 359.380, 5000.000, 0.388
254.541, 255.485, 360.565, 5000.000, 0.400
255.372, 256.329, 361.750, 5000.000, 0.413
256.211, 257.165, 362.934, 5000.000, 0.426
257.059, 257.991, 364.117, 5000.000, 0.438
257.917, 258.805, 365.299, 5000.000, 0.451
258.741, 259.657, 366.485, 5000.000, 0.463
259.565, 260.510, 367.670, 5000.000, 0.476
260.390, 261.361, 368.856, 5000.000, 0.489
261.216, 262.211, 370.041, 5000.000, 0.501
262.046, 263.057, 371.226, 5000.000, 0.514
262.879, 263.900, 372.411, 5000.000, 0.527
263.716, 264.737, 373.595, 5000.000, 0.539
264.558, 265.569, 374.779, 5000.000, 0.552
265.440, 266.356, 375.959, 5000.000, 0.564
266.316, 267.150, 377.139, 5000.000, 0.577
267.189, 267.947, 378.321, 5000.000, 0.590
268.061, 268.747, 379.503, 5000.000, 0.602
268.932, 269.546, 380.684, 5000.000, 0.615
269.805, 270.344, 381.866, 5000.000, 0.627
270.681, 271.137, 383.048, 5000.000, 0.640
271.563, 271.925, 384.229, 5000.000, 0.653
272.406, 272.756, 385.413, 5000.000, 0.665
273.243, 273.594, 386.597, 5000.000, 0.678
274.076, 274.436, 387.781, 5000.000, 0.690
274.905, 275.283, 388.966, 5000.000, 0.703
275.732, 276.132, 390.151, 5000.000, 0.716
276.556, 276.984, 391.336, 5000.000, 0.728
277.380, 277.836, 392.521, 5000.000, 0.741
278.205, 278.689, 393.707, 5000.000, 0.754
279.029, 279.540, 394.892, 5000.000, 0.766
279.889, 280.352, 396.074, 5000.000, 0.779
280.739, 281.175, 397.257, 5000.000, 0.791
281.582, 282.007, 398.441, 5000.000, 0.804
282.418, 282.846, 399.626, 5000.000, 0.817
283.250, 283.690, 400.810, 5000.000, 0.829
284.079, 284.536, 401.995, 5000.000, 0.842
284.907, 285.384, 403.180, 5000.000, 0.855
285.736, 286.231, 404.365, 5000.000, 0.867
286.568, 287.074, 405.550, 5000.000, 0.880
287.404, 287.913, 406.735, 5000.000, 0.892
288.246, 288.745, 407.918, 5000.000, 0.905
289.096, 289.568, 409.101, 5000.000, 0.918
289.956, 290.380, 410.284, 5000.000, 0.930
290.781, 291.232, 411.469, 5000.000, 0.943
291.605, 292.084, 412.654, 5000.000, 0.956
292.429, 292.937, 413.840, 5000.000, 0.968
293.254, 293.788, 415.025, 5000.000, 0.981
294.081, 294.637, 416.211, 5000.000, 0.993
294.943, 295.447, 417.392, 5000.000, 1.006
295.797, 296.266, 418.576, 5000.000, 1.019
296.644, 297.093, 419.759, 5000.000, 1.031
297.485, 297.926, 420.943, 5000.000, 1.044
298.323, 298.762, 422.127, 5000.000, 1.056
299.159, 299.601, 423.311, 5000.000, 1.069
299.995, 300.440, 424.496, 5000.000, 1.082
300.833, 301.277, 425.680, 5000.000, 1.094
301.674, 302.110, 426.864, 5000.000, 1.107
302.521, 302.937, 428.047, 5000.000, 1.120
303.375, 303.756, 429.230, 5000.000, 1.132
304.237, 304.565, 430.413, 5000.000, 1.145
305.064, 305.415, 431.598, 5000.000, 1.157
305.889, 306.266, 432.783, 5000.000, 1.170
306.713, 307.118, 433.968, 5000.000, 1.183
307.537, 307.971, 435.153, 5000.000, 1.195
308.395, 308.785, 436.336, 5000.000, 1.208
309.242, 309.611, 437.519, 5000.000, 1.221
310.081, 310.447, 438.704, 5000.000, 1.233
310.913, 311.290, 439.888, 5000.000, 1.246
311.739, 312.140, 441.073, 5000.000, 1.258
312.562, 312.994, 442.259, 5000.000, 1.271
313.384, 313.849, 443.444, 5000.000, 1.284
314.205, 314.705, 444.630, 5000.000, 1.296
315.028, 315.558, 445.816, 5000.000, 1.309
315.854, 316.408, 447.001, 5000.000, 1.322
316.686, 317.252, 448.186, 5000.000, 1.334
317.525, 318.088, 449.370, 5000.000, 1.347
318.372, 318.914, 450.553, 5000.000, 1.359
319.230, 319.728, 451.736, 5000.000, 1.372
320.054, 320.580, 452.921, 5000.000, 1.385
320.878, 321.433, 454.106, 5000.000, 1.397
321.703, 322.284, 455.292, 5000.000, 1.410
322.530, 323.133, 456.477, 5000.000, 1.423
323.359, 323.980, 457.662, 5000.000, 1.435
324.192, 324.822, 458.847, 5000.000, 1.448
325.029, 325.660, 460.031, 5000.000, 1.460
325.872, 326.492, 461.215, 5000.000, 1.473
326.720, 327.317, 462.398, 5000.000, 1.486
327.576, 328.134, 463.581, 5000.000, 1.498
328.439, 328.942, 464.762, 5000.000, 1.511
329.345, 329.703, 465.941, 5000.000, 1.523
330.248, 330.466, 467.120, 5000.000, 1.536
331.150, 331.231, 468.299, 5000.000, 1.549
332.052, 331.995, 469.479, 5000.000, 1.561
332.958, 332.756, 470.662, 5000.000, 1.574
333.821, 333.564, 471.844, 5000.000, 1.586
334.677, 334.381, 473.026, 5000.000, 1.599
335.526, 335.206, 474.209, 5000.000, 1.612
336.368, 336.038, 475.392, 5000.000, 1.624
337.205, 336.875, 476.576, 5000.000, 1.637
338.038, 337.718, 477.760, 5000.000, 1.649
338.867, 338.564, 478.945, 5000.000, 1.662
339.694, 339.414, 480.129, 5000.000, 1.675
340.519, 340.265, 481.314, 5000.000, 1.687
341.343, 341.118, 482.499, 5000.000, 1.700
342.167, 341.970, 483.685, 5000.000, 1.713
343.025, 342.784, 484.867, 5000.000, 1.725
343.873, 343.610, 486.051, 5000.000, 1.738
344.711, 344.446, 487.235, 5000.000, 1.750
345.543, 345.290, 488.420, 5000.000, 1.763
346.370, 346.139, 489.605, 5000.000, 1.776
347.193, 346.993, 490.790, 5000.000, 1.788
348.014, 347.849, 491.976, 5000.000, 1.801
348.835, 348.704, 493.161, 5000.000, 1.814
349.658, 349.558, 494.347, 5000.000, 1.826
350.484, 350.407, 495.532, 5000.000, 1.839
351.316, 351.251, 496.717, 5000.000, 1.851
352.155, 352.087, 497.901, 5000.000, 1.864
353.003, 352.913, 499.084, 5000.000, 1.877
353.861, 353.727, 500.267, 5000.000, 1.889
354.685, 354.579, 501.452, 5000.000, 1.902
355.509, 355.432, 502.637, 5000.000, 1.915
356.334, 356.283, 503.823, 5000.000, 1.927
357.160, 357.133, 505.008, 5000.000, 1.940
358.023, 357.942, 506.190, 5000.000, 1.952
358.876, 358.761, 507.373, 5000.000, 1.965
359.723, 359.588, 508.556, 5000.000, 1.978
360.564, 360.421, 509.740, 5000.000, 1.990
361.402, 361.258, 510.924, 5000.000, 2.003
362.238, 362.097, 512.109, 5000.000, 2.015
363.075, 362.935, 513.293, 5000.000, 2.028
363.912, 363.772, 514.477, 5000.000, 2.041
364.754, 364.605, 515.661, 5000.000, 2.053
365.601, 365.432, 516.845, 5000.000, 2.066
366.454, 366.251, 518.028, 5000.000, 2.079
367.317, 367.060, 519.210, 5000.000, 2.091
368.143, 367.910, 520.395, 5000.000, 2.104
368.968, 368.761, 521.580, 5000.000, 2.116
369.792, 369.614, 522.766, 5000.000, 2.129
370.616, 370.466, 523.951, 5000.000, 2.142
371.441, 371.317, 525.137, 5000.000, 2.154
372.268, 372.167, 526.322, 5000.000, 2.167
373.130, 372.976, 527.504, 5000.000, 2.180
373.984, 373.795, 528.686, 5000.000, 2.192
374.831, 374.622, 529.870, 5000.000, 2.205
375.672, 375.455, 531.054, 5000.000, 2.217
376.510, 376.292, 532.238, 5000.000, 2.230
377.346, 377.131, 533.422, 5000.000, 2.243
378.182, 377.970, 534.607, 5000.000, 2.255
379.020, 378.806, 535.791, 5000.000, 2.268
379.861, 379.639, 536.975, 5000.000, 2.280
380.708, 380.466, 538.158, 5000.000, 2.293
381.562, 381.285, 539.341, 5000.000, 2.306
382.424, 382.095, 540.523, 5000.000, 2.318
383.251, 382.944, 541.708, 5000.000, 2.331
384.076, 383.795, 542.894, 5000.000, 2.344
384.900, 384.648, 544.079, 5000.000, 2.356
385.724, 385.500, 545.264, 5000.000, 2.369
386.549, 386.352, 546.450, 5000.000, 2.381
387.375, 387.201, 547.635, 5000.000, 2.394
388.205, 388.048, 548.820, 5000.000, 2.407
389.038, 388.890, 550.005, 5000.000, 2.419
389.875, 389.728, 551.189, 5000.000, 2.432
390.717, 390.559, 552.373, 5000.000, 2.445
391.599, 391.347, 553.553, 5000.000, 2.457
392.475, 392.140, 554.735, 5000.000, 2.470
393.348, 392.938, 555.917, 5000.000, 2.482
394.220, 393.737, 557.099, 5000.000, 2.495
395.091, 394.537, 558.281, 5000.000, 2.508
395.964, 395.334, 559.463, 5000.000, 2.520
396.840, 396.128, 560.645, 5000.000, 2.533
397.722, 396.915, 561.827, 5000.000, 2.545
398.565, 397.747, 563.011, 5000.000, 2.558
399.402, 398.584, 564.194, 5000.000, 2.571
400.235, 399.427, 565.378, 5000.000, 2.583
401.064, 400.273, 566.563, 5000.000, 2.596
401.891, 401.123, 567.747, 5000.000, 2.608
402.715, 401.974, 568.932, 5000.000, 2.621
403.539, 402.827, 570.117, 5000.000, 2.634
404.363, 403.679, 571.302, 5000.000, 2.646
405.188, 404.531, 572.487, 5000.000, 2.659
406.015, 405.380, 573.672, 5000.000, 2.672
406.878, 406.189, 574.854, 5000.000, 2.684
407.731, 407.008, 576.037, 5000.000, 2.697
408.578, 407.835, 577.221, 5000.000, 2.709
409.419, 408.668, 578.405, 5000.000, 2.722
410.257, 409.505, 579.589, 5000.000, 2.735
411.093, 410.344, 580.773, 5000.000, 2.747
411.929, 411.183, 581.957, 5000.000, 2.760
412.767, 412.019, 583.141, 5000.000, 2.773
413.609, 412.852, 584.325, 5000.000, 2.785
414.455, 413.679, 585.509, 5000.000, 2.798
415.309, 414.498, 586.692, 5000.000, 2.810
416.172, 415.308, 587.874, 5000.000, 2.823
416.998, 416.157, 589.059, 5000.000, 2.836
417.823, 417.009, 590.244, 5000.000, 2.848
418.647, 417.861, 591.429, 5000.000, 2.861
419.471, 418.713, 592.615, 5000.000, 2.873
420.296, 419.565, 593.800, 5000.000, 2.886
421.156, 420.377, 594.982, 5000.000, 2.899
422.006, 421.200, 596.166, 5000.000, 2.911
422.848, 422.032, 597.349, 5000.000, 2.924
423.684, 422.871, 598.534, 5000.000, 2.937
424.516, 423.714, 599.719, 5000.000, 2.949
425.345, 424.561, 600.904, 5000.000, 2.962
426.174, 425.409, 602.089, 5000.000, 2.974
427.003, 426.255, 603.274, 5000.000, 2.987
427.834, 427.099, 604.458, 5000.000, 3.000
428.671, 427.938, 605.643, 5000.000, 3.012
429.513, 428.770, 606.827, 5000.000, 3.025
430.363, 429.593, 608.010, 5000.000, 3.038
431.223, 430.405, 609.192, 5000.000, 3.050
432.048, 431.257, 610.377, 5000.000, 3.063
432.872, 432.109, 611.563, 5000.000, 3.075
433.696, 432.961, 612.748, 5000.000, 3.088
434.521, 433.813, 613.934, 5000.000, 3.101
435.347, 434.662, 615.119, 5000.000, 3.113
436.177, 435.509, 616.304, 5000.000, 3.126
437.009, 436.351, 617.488, 5000.000, 3.139
437.847, 437.189, 618.673, 5000.000, 3.151
438.722, 437.983, 619.853, 5000.000, 3.164
439.592, 438.785, 621.035, 5000.000, 3.176
440.457, 439.591, 622.217, 5000.000, 3.189
441.319, 440.400, 623.399, 5000.000, 3.202
442.181, 441.210, 624.581, 5000.000, 3.214
443.043, 442.020, 625.763, 5000.000, 3.227
443.908, 442.826, 626.946, 5000.000, 3.239
444.778, 443.627, 628.128, 5000.000, 3.252
445.653, 444.422, 629.311, 5000.000, 3.265
446.491, 445.259, 630.494, 5000.000, 3.277
447.323, 446.102, 631.678, 5000.000, 3.290
448.153, 446.948, 632.863, 5000.000, 3.302
448.979, 447.798, 634.047, 5000.000, 3.315
449.804, 448.649, 635.232, 5000.000, 3.328
450.628, 449.502, 636.418, 5000.000, 3.340
451.452, 450.354, 637.603, 5000.000, 3.353
452.277, 451.205, 638.788, 5000.000, 3.366
453.104, 452.055, 639.973, 5000.000, 3.378
453.933, 452.901, 641.158, 5000.000, 3.391
454.766, 453.744, 642.343, 5000.000, 3.403
455.603, 454.582, 643.527, 5000.000, 3.416
456.479, 455.376, 644.708, 5000.000, 3.429
457.348, 456.177, 645.890, 5000.000, 3.441
458.213, 456.984, 647.072, 5000.000, 3.454
459.076, 457.793, 648.254, 5000.000, 3.466
459.937, 458.603, 649.437, 5000.000, 3.479
460.800, 459.412, 650.619, 5000.000, 3.492
461.665, 460.219, 651.801, 5000.000, 3.504
462.534, 461.020, 652.984, 5000.000, 3.517
463.410, 461.814, 654.166, 5000.000, 3.529
464.247, 462.652, 655.349, 5000.000, 3.542
465.080, 463.495, 656.534, 5000.000, 3.555
465.909, 464.341, 657.718, 5000.000, 3.567
466.736, 465.191, 658.903, 5000.000, 3.580
467.561, 466.042, 660.088, 5000.000, 3.593
