x, y, length, r, ctrl
188.623, 188.815, 266.891, 5000.000, 0.000
189.426, 189.689, 268.078, 5000.000, 0.000
190.264, 190.524, 269.261, 5000.000, 0.000
191.093, 191.369, 270.445, 5000.000, 0.000
191.914, 192.224, 271.630, 5000.000, 0.000
192.728, 193.085, 272.815, 5000.000, 0.000
193.538, 193.952, 274.001, 5000.000, 0.000
194.345, 194.821, 275.187, 5000.000, 0.000
195.152, 195.691, 276.374, 5000.000, 0.000
195.959, 196.560, 277.560, 5000.000, 0.000
196.769, 197.427, 278.746, 5000.000, 0.000
197.584, 198.288, 279.931, 5000.000, 0.000
198.405, 199.143, 281.116, 5000.000, 0.000
199.233, 199.989, 282.300, 5000.000, 0.000
200.072, 200.824, 283.483, 5000.000, 0.000
200.922, 201.646, 284.665, 5000.000, 0.000
201.738, 202.505, 285.850, 5000.000, 0.000
202.556, 203.364, 287.036, 5000.000, 0.000
203.375, 204.220, 288.221, 5000.000, 0.000
204.196, 205.073, 289.405, 5000.000, 0.000
205.022, 205.923, 290.590, 5000.000, 0.000
205.851, 206.768, 291.774, 5000.000, 0.000
206.687, 207.606, 292.957, 5000.000, 0.000
207.528, 208.438, 294.140, 5000.000, 0.000
208.376, 209.263, 295.323, 5000.000, 0.000
209.233, 210.078, 296.505, 5000.000, 0.000
210.098, 210.884, 297.686, 5000.000, 0.000
211.007, 211.642, 298.866, 5000.000, 0.000
211.867, 212.453, 300.048, 5000.000, 0.000
212.760, 213.229, 301.229, 5000.000, 0.000
213.653, 214.003, 302.410, 5000.000, 0.000
214.549, 214.775, 303.591, 5000.000, 0.000
215.403, 215.594, 304.774, 5000.000, 0.000
216.249, 216.421, 305.956, 5000.000, 0.000
217.088, 217.256, 307.140, 5000.000, 0.000
217.920, 218.097, 308.323, 5000.000, 0.000
218.747, 218.945, 309.507, 5000.000, 0.000
219.570, 219.797, 310.691, 5000.000, 0.000
220.389, 220.654, 311.875, 5000.000, 0.000
221.205, 221.513, 313.059, 5000.000, 0.000
222.020, 222.374, 314.244, 5000.000, 0.000
222.834, 223.236, 315.430, 5000.000, 0.000
223.648, 224.099, 316.616, 5000.000, 0.000
224.462, 224.960, 317.801, 5000.000, 0.000
225.279, 225.819, 318.986, 5000.000, 0.000
226.098, 226.675, 320.171, 5000.000, 0.000
226.920, 227.528, 321.356, 5000.000, 0.000
227.748, 228.375, 322.540, 5000.000, 0.000
228.580, 229.217, 323.724, 5000.000, 0.015
229.452, 230.015, 324.904, 5000.000, 0.041
230.286, 230.856, 326.088, 5000.000, 0.066
231.161, 231.650, 327.268, 5000.000, 0.091
232.035, 232.447, 328.448, 5000.000, 0.116
232.907, 233.245, 329.629, 5000.000, 0.141
233.780, 234.042, 330.810, 5000.000, 0.166
234.656, 234.837, 331.991, 5000.000, 0.192
235.536, 235.626, 333.172, 5000.000, 0.217
236.376, 236.460, 334.356, 5000.000, 0.242
237.209, 237.300, 335.539, 5000.000, 0.267
238.037, 238.147, 336.723, 5000.000, 0.293
238.861, 238.999, 337.908, 5000.000, 0.318
239.681, 239.854, 339.092, 5000.000, 0.343
240.498, 240.712, 340.277, 5000.000, 0.368
241.313, 241.573, 341.463, 5000.000, 0.394
242.128, 242.434, 342.648, 5000.000, 0.419
242.943, 243.295, 343.834, 5000.000, 0.444
243.758, 244.155, 345.019, 5000.000, 0.469
244.576, 245.014, 346.204, 5000.000, 0.495
245.396, 245.869, 347.389, 5000.000, 0.520
246.219, 246.720, 348.574, 5000.000, 0.545
247.081, 247.530, 349.754, 5000.000, 0.570
247.935, 248.348, 350.936, 5000.000, 0.595
248.784, 249.171, 352.119, 5000.000, 0.621
249.630, 249.998, 353.301, 5000.000, 0.646
250.474, 250.828, 354.484, 5000.000, 0.671
251.318, 251.657, 355.667, 5000.000, 0.696
252.163, 252.484, 356.850, 5000.000, 0.722
253.012, 253.308, 358.032, 5000.000, 0.747
253.867, 254.125, 359.215, 5000.000, 0.772
254.682, 254.986, 360.400, 5000.000, 0.797
255.538, 255.802, 361.582, 5000.000, 0.822
256.357, 256.658, 362.767, 5000.000, 0.848
257.173, 257.518, 363.952, 5000.000, 0.873
257.988, 258.379, 365.137, 5000.000, 0.898
258.802, 259.241, 366.322, 5000.000, 0.923
259.616, 260.103, 367.508, 5000.000, 0.949
260.430, 260.964, 368.694, 5000.000, 0.974
261.247, 261.824, 369.879, 5000.000, 0.999
262.066, 262.680, 371.064, 5000.000, 1.024
262.888, 263.533, 372.248, 5000.000, 1.050
263.715, 264.380, 373.433, 5000.000, 1.075
264.548, 265.222, 374.616, 5000.000, 1.100
265.387, 266.057, 375.799, 5000.000, 1.125
266.266, 266.847, 376.979, 5000.000, 1.151
267.141, 267.642, 378.159, 5000.000, 1.176
268.013, 268.440, 379.340, 5000.000, 1.201
268.885, 269.239, 380.521, 5000.000, 1.226
269.757, 270.037, 381.703, 5000.000, 1.251
270.632, 270.832, 382.884, 5000.000, 1.276
271.511, 271.623, 384.065, 5000.000, 1.302
272.350, 272.458, 385.248, 5000.000, 1.327
273.182, 273.299, 386.432, 5000.000, 1.352
274.009, 274.147, 387.616, 5000.000, 1.377
274.832, 274.999, 388.800, 5000.000, 1.403
275.651, 275.856, 389.985, 5000.000, 1.428
276.468, 276.715, 391.170, 5000.000, 1.453
277.282, 277.576, 392.355, 5000.000, 1.478
278.096, 278.438, 393.541, 5000.000, 1.504
278.910, 279.301, 394.726, 5000.000, 1.529
279.724, 280.162, 395.912, 5000.000, 1.554
280.541, 281.021, 397.097, 5000.000, 1.579
281.360, 281.877, 398.282, 5000.000, 1.605
282.183, 282.730, 399.467, 5000.000, 1.630
283.010, 283.577, 400.651, 5000.000, 1.655
283.842, 284.419, 401.835, 5000.000, 1.680
284.681, 285.254, 403.018, 5000.000, 1.706
285.560, 286.044, 404.197, 5000.000, 1.731
286.435, 286.839, 405.377, 5000.000, 1.756
287.307, 287.638, 406.558, 5000.000, 1.781
288.179, 288.437, 407.739, 5000.000, 1.806
289.051, 289.235, 408.920, 5000.000, 1.831
289.926, 290.030, 410.102, 5000.000, 1.857
290.805, 290.820, 411.283, 5000.000, 1.882
291.644, 291.655, 412.466, 5000.000, 1.907
292.476, 292.497, 413.650, 5000.000, 1.932
293.304, 293.344, 414.834, 5000.000, 1.957
294.126, 294.197, 416.018, 5000.000, 1.983
294.945, 295.053, 417.203, 5000.000, 2.008
295.762, 295.912, 418.388, 5000.000, 2.033
296.576, 296.774, 419.573, 5000.000, 2.059
297.390, 297.636, 420.759, 5000.000, 2.084
298.204, 298.498, 421.945, 5000.000, 2.109
299.019, 299.359, 423.130, 5000.000, 2.134
299.835, 300.218, 424.315, 5000.000, 2.160
300.654, 301.075, 425.500, 5000.000, 2.185
301.477, 301.927, 426.685, 5000.000, 2.210
302.304, 302.775, 427.869, 5000.000, 2.235
303.136, 303.617, 429.053, 5000.000, 2.261
304.009, 304.415, 430.233, 5000.000, 2.286
304.876, 305.218, 431.413, 5000.000, 2.311
305.739, 306.026, 432.595, 5000.000, 2.336
306.601, 306.836, 433.776, 5000.000, 2.361
307.462, 307.646, 434.958, 5000.000, 2.386
308.326, 308.454, 436.140, 5000.000, 2.412
309.192, 309.257, 437.321, 5000.000, 2.437
310.065, 310.056, 438.502, 5000.000, 2.462
310.897, 310.897, 439.686, 5000.000, 2.487
311.724, 311.745, 440.870, 5000.000, 2.512
312.547, 312.597, 442.055, 5000.000, 2.538
313.366, 313.454, 443.239, 5000.000, 2.563
314.182, 314.313, 444.425, 5000.000, 2.588
314.997, 315.174, 445.610, 5000.000, 2.613
315.811, 316.036, 446.796, 5000.000, 2.639
316.625, 316.899, 447.981, 5000.000, 2.664
317.439, 317.760, 449.167, 5000.000, 2.689
318.256, 318.619, 450.352, 5000.000, 2.715
319.075, 319.475, 451.537, 5000.000, 2.740
319.898, 320.328, 452.722, 5000.000, 2.765
320.725, 321.175, 453.906, 5000.000, 2.790
321.557, 322.017, 455.089, 5000.000, 2.816
322.396, 322.852, 456.273, 5000.000, 2.841
323.275, 323.642, 457.452, 5000.000, 2.866
324.150, 324.437, 458.632, 5000.000, 2.891
325.022, 325.236, 459.813, 5000.000, 2.916
325.894, 326.035, 460.994, 5000.000, 2.941
326.766, 326.833, 462.175, 5000.000, 2.967
327.641, 327.628, 463.356, 5000.000, 2.992
328.520, 328.418, 464.537, 5000.000, 3.017
329.359, 329.253, 465.720, 5000.000, 3.042
330.191, 330.095, 466.904, 5000.000, 3.067
331.018, 330.942, 468.088, 5000.000, 3.093
331.841, 331.795, 469.272, 5000.000, 3.118
332.660, 332.651, 470.457, 5000.000, 3.143
333.477, 333.510, 471.643, 5000.000, 3.168
334.291, 334.372, 472.828, 5000.000, 3.194
335.105, 335.234, 474.014, 5000.000, 3.219
335.919, 336.096, 475.199, 5000.000, 3.244
336.734, 336.957, 476.385, 5000.000, 3.269
337.550, 337.816, 477.570, 5000.000, 3.295
338.369, 338.673, 478.755, 5000.000, 3.320
339.225, 339.488, 479.936, 5000.000, 3.345
340.074, 340.313, 481.119, 5000.000, 3.370
340.916, 341.144, 482.301, 5000.000, 3.396
341.753, 341.980, 483.485, 5000.000, 3.421
342.588, 342.819, 484.668, 5000.000, 3.446
343.422, 343.659, 485.852, 5000.000, 3.471
344.257, 344.498, 487.036, 5000.000, 3.496
345.095, 345.334, 488.219, 5000.000, 3.522
345.937, 346.165, 489.402, 5000.000, 3.547
346.785, 346.990, 490.585, 5000.000, 3.572
347.641, 347.805, 491.766, 5000.000, 3.597
348.460, 348.662, 492.951, 5000.000, 3.623
349.277, 349.521, 494.136, 5000.000, 3.648
350.091, 350.382, 495.322, 5000.000, 3.673
350.905, 351.244, 496.507, 5000.000, 3.698
351.719, 352.107, 497.693, 5000.000, 3.724
352.534, 352.968, 498.878, 5000.000, 3.749
353.350, 353.827, 500.064, 5000.000, 3.774
354.169, 354.683, 501.249, 5000.000, 3.799
354.992, 355.536, 502.433, 5000.000, 3.825
355.819, 356.383, 503.617, 5000.000, 3.850
356.651, 357.225, 504.801, 5000.000, 3.875
357.490, 358.060, 505.984, 5000.000, 3.900
358.336, 358.887, 507.167, 5000.000, 3.926
359.223, 359.669, 508.346, 5000.000, 3.951
360.107, 360.454, 509.526, 5000.000, 3.976
360.989, 361.241, 510.706, 5000.000, 4.001
361.871, 362.029, 511.887, 5000.000, 4.026
362.755, 362.814, 513.068, 5000.000, 4.051
363.642, 363.596, 514.248, 5000.000, 4.077
364.488, 364.423, 515.431, 5000.000, 4.102
365.327, 365.258, 516.615, 5000.000, 4.127
366.159, 366.099, 517.798, 5000.000, 4.152
366.986, 366.947, 518.982, 5000.000, 4.177
367.809, 367.799, 520.167, 5000.000, 4.203
368.628, 368.656, 521.351, 5000.000, 4.228
369.445, 369.515, 522.536, 5000.000, 4.253
370.259, 370.376, 523.722, 5000.000, 4.278
371.073, 371.238, 524.907, 5000.000, 4.304
371.887, 372.101, 526.093, 5000.000, 4.329
372.701, 372.962, 527.279, 5000.000, 4.354
373.518, 373.821, 528.464, 5000.000, 4.380
374.337, 374.677, 529.649, 5000.000, 4.405
375.160, 375.530, 530.833, 5000.000, 4.430
375.987, 376.377, 532.018, 5000.000, 4.455
376.819, 377.219, 533.201, 5000.000, 4.481
377.658, 378.054, 534.384, 5000.000, 4.506
378.504, 378.881, 535.567, 5000.000, 4.531
379.391, 379.663, 536.746, 5000.000, 4.556
380.275, 380.448, 537.925, 5000.000, 4.581
381.157, 381.235, 539.106, 5000.000, 4.606
382.039, 382.023, 540.286, 5000.000, 4.632
382.923, 382.808, 541.466, 5000.000, 4.657
383.810, 383.590, 542.647, 5000.000, 4.682
384.656, 384.417, 543.830, 5000.000, 4.707
385.495, 385.252, 545.013, 5000.000, 4.732
386.327, 386.093, 546.197, 5000.000, 4.758
387.154, 386.941, 547.381, 5000.000, 4.783
387.977, 387.793, 548.566, 5000.000, 4.808
388.796, 388.650, 549.751, 5000.000, 4.833
389.612, 389.509, 550.936, 5000.000, 4.859
390.427, 390.370, 552.122, 5000.000, 4.884
391.241, 391.232, 553.307, 5000.000, 4.909
392.054, 392.095, 554.493, 5000.000, 4.934
392.869, 392.956, 555.678, 5000.000, 4.960
393.686, 393.815, 556.863, 5000.000, 4.985
394.505, 394.671, 558.048, 5000.000, 5.010
